response,ground_truth
NO,No
B,A.
B,A.
[Location: Florida Keys] to [Location: Miami-Dade County],None in effect
"Brownsville to South Padre Island, TX",None in effect
"23.5N, 84.2W","32.6N, 76.5W"
WNW,NE
35,12 mph
Florida,Surf and rip-current conditions mainly along the Outer Banks of North Carolina; no direct impact expected along the Georgia coast
MOREHEAD CITY,CAPE HATTERAS NC (closest point listed in probability table)
2%,<1%
1,0%
N/A,
N/A,
N/A,0%
D,B.
North Carolina,Surf and rip-current conditions mainly along the Outer Banks of North Carolina; no direct impact expected along the Georgia coast
B,A.
"D. Tampa Port Authority, FL",B.
Texas,Surf and rip-current conditions mainly along the Outer Banks of North Carolina; no direct impact expected along the Georgia coast
"Based on the Track Forecast Cone from National Hurricane Center, I calculate that approximately 72 hours will elapse before the cyclone's projected landfall.

Answer: 72",
12,0
C,D.
D. 24 hours or more,A.
B,A.
No,No
C,A.
48,
D,D.
D,B.
C,B.
Abigail,None
"Here is the answer in JSON format:

{
  ""gale_probability"": {
    ""in 12h"": 2,
    ""in 24h"": 1,
    ""in 48h"": X,
    ""in 72h"": X,
    ""in 96h"": X
  }
}

Note: The probability values are in percentages, with 'X' indicating a probability of less than 1%.","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
01-09-2020,None
02-09-2020,None
31-08-2020,None
5,0
2,None
5,None
D,A.
