response,ground_truth
Yes,No
Yes,No
Yes,No
Yes,Yes
Yes,No
Yes,Yes
C,A.
B,A.
B,B.
B,A.
B,A.
B,B.
B,A.
B,A.
B,A.
B,A.
B,A.
C,A.
"[Location: Jacksonville Beach, FL] to [Location: Cape Lookout, NC]",No watches posted along the upper Texas or southwest Louisiana coast
"Key West, FL to Cedar Key, FL","Storm-surge watches from Baffin Bay to Sargent, TX"
"Based on the Track Forecast Cone from National Hurricane Center:

Location 1: West Palm Beach, Florida
Location 2: Cape Hatteras, North Carolina","San Luis Pass to High Island, Texas"
"Based on the Track Forecast Cone from National Hurricane Center, I see that the coastal areas under Tropical Storm (TS) Watch are:

Cabo Rojo to Punta Cana

And for Hurricane Watch, it's:

Punta Cana to Puerto Plata","San Luis Pass to High Island, Texas"
**Miami Beach** to **Key West**,"Port Mansfield to High Island, TX (tropical-storm watch area)"
"Based on the Track Forecast Cone from National Hurricane Center, I can see that the coastal areas under Tropical Storm and Hurricane Watch are:

Miami Beach to the Mouth of the Mississippi River

Please note that this is based solely on the provided image and my analysis as a cyclone and port operations analyst.","Port Mansfield to High Island, Texas"
"Based on the Track Forecast Cone from National Hurricane Center, the coastal areas under Tropical Storm (TS) and Hurricane warning are:

Key West, FL to Indian Pass, FL",Hurricane Warning: Port Mansfield to Mesquite Bay TX; Tropical Storm Warning: Barra el Mezquital MX to Port Mansfield and Mesquite Bay to High Island TX; Storm-Surge Warning: Port Mansfield to Sargent TX
"Florida Keys from Key Largo to Key West, Florida",Hurricane warning Baffin Bay to Mesquite Bay; Tropical-storm warning Mouth of Rio Grande to Baffin Bay and Mesquite Bay to San Luis Pass
"Jacksonville Beach, FL to Fernandina Beach, FL","Mouth of the Rio Grande to San Luis Pass, Texas"
"Based on the Track Forecast Cone image, I would say:

Pensacola to Pensacola Beach","Port Mansfield to San Luis Pass, Texas"
"**Based on the Track Forecast Cone from National Hurricane Center**

**Location:** Louisiana to Florida

Please note: The actual location may vary depending on the storm's path and intensity.",None
"Based on the provided Track Forecast Cone from National Hurricane Center [img-0], I can see that the coastal areas under Tropical Storm (TS) and Hurricane warning are:

Boca Raton to Flagler Beach FL to Fernandina Beach FL

Please note that this information is based solely on the provided image and may not reflect any updates or changes in the forecast cone.",None
"25.5N, 84.1W","27.1N, 96.0W"
