response,ground_truth
NO,Yes
No,Yes
B,A.
C,A.
B,B.
B,B.
"Based on the Track Forecast Cone, the coastal area that is under Tropical Storm Watch is:

Port Arthur to San Luis Pass, TX to Matagorda Bay, TX

And the coastal area that is under Hurricane Watch is:

San Luis Pass to Freeport, TX",None
Fort Myers Beach to Englewood FL,
"Based on the Track Forecast Cone from National Hurricane Center, the coastal areas under Tropical Storm Warning are:

Punta Gorda to Englewood Florida
Englewood to Bonita Beach Florida","Baffin Bay to High Island, Texas"
Florida Keys to West Palm Beach,"Baffin Bay to High Island, Texas (includes upper Texas coast)"
"23.1N, 84.5W","27.9N, 95.7W"
"25.3N, 82.1W","27.1N, 94.2W"
WNW,NW
WNW,NW
35,13 mph
30,12 mph
Louisiana,Central and upper Texas coast and western Louisiana coast
Florida,Texas coast from Baffin Bay through Galveston Bay and the upper Texas coastline including Beaumont/Port Arthur
HOUSTON TX,PORT ARTHUR TX
HOUSTON TX,PORT ARTHUR TX
7%,30%
1,30%
7,<1%
13%,<3%
HOUSTON TX     34 33 13(46),6
6,6
24,N/A
24,N/A
1,30%
7,28%
B,B.
"D. Beaumont, TX",D.
Baffin Bay to High Island Texas,Central and upper Texas coast and western Louisiana coast
Baffin Bay to High Island Texas,Texas coast from Baffin Bay through Galveston Bay and the upper Texas coastline including Beaumont/Port Arthur
B,B.
B. Tropical Storm,B.
D,D.
B,D.
Texas,Central and upper Texas coast and western Louisiana coast
Florida,Texas coast from Baffin Bay through Galveston Bay and the upper Texas coastline including Beaumont/Port Arthur
"Based on the Track Forecast Cone from National Hurricane Center, I predict that approximately 72 hours will elapse before landfall is expected.",6
23,10
72,24
48,36
B,B.
D,D.
D,B.
D,C.
C,B.
C,B.
No,Yes
Yes,Yes
D,A.
B,A.
7,6
100,10
B,A.
A. Arrival of tropical storm-force winds,A.
C,C.
C,C.
C,C.
C,C.
Isaac,A few tornadoes possible; localized freshwater flooding impacting road and rail access to the port
"Isolated tornadoes are possible over inland areas of south-central Texas, including Beaumont, as Bill's outer circulation interacts with warm, moist air.",Freshwater flooding of low-lying areas and the potential for brief tornadoes in outer rain bands
"{
""gale_probability"": {
  ""in 12h"": 3,
  ""in 24h"": 1,
  ""in 48h"": X,
  ""in 72h"": X,
  ""in 96h"": X
}
}","{'in 12h': '28%', 'in 24h': '2%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
"{
  ""gale_probability"": {
    ""in 12h"": 28,
    ""in 24h"": 33,
    ""in 48h"": 46,
    ""in 72h"": 61,
    ""in 96h"": X
  }
}","{'in 12h': '28%', 'in 24h': '2%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
17-06-2015,None
15-06-2015,None
18-06-2015,None
16-06-2015,None
18-06-2015,None
16-06-2015,None
5,0
5,0
3,None
0,None
33,None
69,None
D,A.
B. 10-20 vessels,A.
