response,ground_truth
No,No
No,Yes
No,Yes
B,A.
A,B.
A,B.
A,B.
Galveston to Freeport,"Hurricane Watch from Port Aransas to San Luis Pass, TX; Storm Surge Watch from Baffin Bay to Port Aransas and Sabine Pass to Rutherford Beach, LA"
22.5N 95.5W to 22.5N 90W,"Mouth of the Rio Grande to Port Aransas, TX"
20.5N 94.8W to 25N 95W,"North of Port Aransas to High Island, TX (tropical-storm watch)"
Galveston to Freeport,"Tropical Storm Warning from Mouth of the Rio Grande to Sabine Pass, TX; Storm Surge Warning Port Aransas to Sabine Pass including Galveston Bay and nearby bays"
Galveston to Freeport,"Mouth of the Rio Grande to High Island, TX"
Galveston to Freeport,"Mouth of the Rio Grande to Port Aransas, TX (tropical-storm warning); Barra el Mezquital MX to the U.S./Mexico border"
"25.4N, 96.9W","26.9N, 96.5W"
"22.5N, 95.5W","25.1N, 96.5W"
"20.5N, 94.8W","21.7N, 95.5W"
NNW,N
S,NNW
NNW,NNW
5,12 mph
2,15 mph
13,15 mph
Louisiana,"Southern and middle Texas coast, extending northward toward the upper Texas coast"
Louisiana,"Entire south and central Texas coastline, including adjacent bays and barrier islands"
Texas,northeast Mexico coast through the lower and central Texas Gulf coast
BROWNSVILLE TX,BROWNSVILLE TX
BROWNSVILLE TX,BROWNSVILLE TX
BROWNSVILLE TX,BROWNSVILLE TX
5,5%
94,17%
70,32%
4,0%
15,<3%
15,5%
5,12
17,48
48,30
5,0
17,
50,30
5,3%
93,17%
50,25%
C,C.
B,B.
C,C.
Port Aransas to San Luis Pass TX,"Southern and middle Texas coast, extending northward toward the upper Texas coast"
Port Aransas to Freeport Texas,"Entire south and central Texas coastline, including adjacent bays and barrier islands"
South Texas Coast,northeast Mexico coast through the lower and central Texas Gulf coast
B,B.
B,B.
B,B.
D,D.
D,D.
B,B.
Louisiana,"Southern and middle Texas coast, extending northward toward the upper Texas coast"
Louisiana,"Entire south and central Texas coastline, including adjacent bays and barrier islands"
Galveston,northeast Mexico coast through the lower and central Texas Gulf coast
120,12
120,15
120,36
120,0
12,24
120,24
C,D.
C,D.
D,D.
D,B.
D,B.
D,B.
D,B.
D,C.
C,C.
No,No
No,No
Yes,Yes
B,A.
B,B.
C,B.
400,12
40,15
40,36
B,B.
A,A.
A,B.
B,B.
B,C.
B,C.
C,B.
B,C.
B,C.
Tornadoes are possible across the middle and upper Texas coast.,Dangerous surf and rip currents along south Texas beaches.
Tornadoes are possible across the middle and lower Texas coast.,Isolated tornadoes and dangerous rip currents are possible Monday.
"Flash, urban, and isolated river flooding may occur in Brownsville, TX.",Dangerous seas and rip currents; brief tornadoes in outer rainbands; power outages and port operational disruptions likely
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": ""Low"",
    ""24_hours"": ""Low"",
    ""48_hours"": ""Low"",
    ""72_hours"": ""Low"",
    ""96_hours"": ""Low""
  }
}
```","{'in 12h': '2%', 'in 24h': '3%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": ""Low"",
    ""24_hours"": ""Low"",
    ""48_hours"": ""Low"",
    ""72_hours"": ""Low"",
    ""96_hours"": ""Low""
  }
}
```","{'in 12h': '2%', 'in 24h': '15%', 'in 48h': '17%', 'in 72h': '17%', 'in 96h': '17%'}"
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": ""Low"",
    ""24_hours"": ""Medium"",
    ""48_hours"": ""High"",
    ""72_hours"": ""Medium"",
    ""96_hours"": ""Low""
  }
}
```","{'in 12h': '3%', 'in 24h': '28%', 'in 48h': '31%', 'in 72h': '32%', 'in 96h': '32%'}"
14-09-2021,None
08-09-2021,None
07-09-2021,None
14-09-2021,None
13-09-2021,None
13-09-2021,None
05-09-2021,None
02-10-2021,None
05-09-2021,None
3,0
3,0
3,0
3,None
3,None
3,None
115,None
1,None
2,None
B,A.
B,A.
D,A.
