response,ground_truth
No,No
No,No
No,No
No,No
No,No
No,No
No,No
No,No
No,No
No,No
B,A.
B,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
B,A.
B,A.
B,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
South Carolina to North Carolina,Hurricane Watch: Edisto Beach SC to South Santee River SC.  Storm Surge Watch: Edisto Beach SC to South Santee River SC.
South Carolina to North Carolina,Edisto Beach SC to South Santee River SC (Tropical Storm Watch) and Edisto Beach SC to South Santee River SC (Hurricane Watch)
South Carolina to North Carolina,Hurricane Watch from Edisto Beach SC to South Santee River SC; Tropical Storm Watch areas north of NC/VA border now upgraded and no watches extend into Florida.
North Carolina to South Carolina,Edisto Beach SC to South Santee River SC (Hurricane Watch) and North of NC/VA border to Cape Charles Light VA (Tropical Storm Watch)
Virginia Beach to North Carolina Beaches,Edisto Beach SC to South Santee River SC (Tropical Storm Watch) and Edisto Beach SC to South Santee River SC (Hurricane Watch)
North Carolina to South Carolina,Hurricane Watch from Edisto Beach SC to South Santee River SC and north of Duck NC to the NC/VA border
North Carolina to South Carolina,"Edisto Beach, South Carolina to the North Carolina–Virginia border, including the Pamlico and Albemarle Sounds"
North Carolina to South Carolina,Hurricane and storm-surge watches expected Tuesday for the Carolina and Mid-Atlantic coasts; none for Florida
Virginia Beach to North Carolina Beaches,None
North Carolina to South Carolina,None in effect
North Carolina to South Carolina,"Hurricane Warning: South Santee River SC to Duck NC, including Albemarle & Pamlico Sounds.  Tropical-Storm Warning: Edisto Beach SC to Cape Charles Light VA and lower Chesapeake Bay."
South Carolina to North Carolina,South Santee River SC to Duck NC including Albemarle & Pamlico Sounds (Hurricane Warning); Storm-surge warning from South Santee River SC to Duck NC
North Carolina to South Carolina,"Hurricane Warning South Santee River SC to Duck NC, including Albemarle and Pamlico Sounds; Tropical Storm Warning north of Duck NC to Cape Charles Light VA and lower Chesapeake Bay."
North Carolina to South Carolina,South Santee River SC to Duck NC including Albemarle & Pamlico Sounds (Hurricane Warning); North of Duck NC to NC/VA border (Tropical Storm Warning); extensive Storm-Surge Warnings for the same stretch
Virginia Beach to North Carolina Beaches,South Santee River SC northward to Duck NC including Albemarle & Pamlico Sounds (Hurricane & Storm-Surge Warnings) and north of Duck NC to NC/VA border (Tropical Storm Warning)
North Carolina to South Carolina,"Hurricane Warning from South Santee River SC to Duck NC, including Albemarle and Pamlico Sounds"
North Carolina to South Carolina,None
North Carolina to South Carolina,None issued as of Advisory 46
North Carolina to South Carolina,None
North Carolina to South Carolina,None in effect
"34.1N, 77.2W","34.2N, 77.4W"
"33.6N, 76.0W","33.7N, 76.2W"
"32.5N, 74.3W","32.8N, 74.7W"
"30.4N, 71.8W","30.9N, 72.5W"
