response,ground_truth
No,Yes
No,Yes
No,Yes
No,Yes
No,Yes
No,Yes
No,Yes
No,Yes
No,Yes
No,Yes
A,A.
A,A.
A,A.
A,C.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,C.
A,C.
A,C.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
Haiti to Florida,North of Surf City NC to Cape Lookout NC
Florida to South Carolina,Hurricane Watch north of Surf City NC to Cape Lookout NC
Florida to Georgia,"Englewood to Anclote River, Florida (Gulf side)"
Florida to North Carolina,"North of Edisto Beach to South Santee River, South Carolina"
Florida to North Carolina,"Hurricane Watch in effect from Savannah River to Edisto Beach, SC (just south of Charleston)"
Florida to North Carolina,"Hurricane Watch north of Flagler/Volusia county line to Fernandina Beach, FL"
Florida to North Carolina,None in effect yet for South Carolina coastline
Florida to North Carolina,Hurricane Watch in effect Deerfield Beach FL to Volusia/Brevard county line; Tropical Storm Watch Seven Mile Bridge FL to south of Deerfield Beach including Lake Okeechobee
Jamaica to Dominican Republic,None issued for U.S. coast at this advisory
Jamaica to Florida,None in effect for U.S. coastline as of this advisory
Haiti to Florida,North of Fernandina Beach FL to Surf City NC (includes the entire South Carolina coast)
Miami to Jacksonville,Hurricane Warning from Cocoa Beach FL to Surf City NC (includes entire SC coast)
Cuba to Bahamas,"Boca Raton, FL to South Santee River, SC (hurricane); North of South Santee River, SC to Surf City, NC (tropical-storm)"
Cape Fear to Florida Keys,"North of Golden Beach, FL to Edisto Beach, SC"
Florida to Bahamas,"Hurricane Warning in effect along the Florida east coast from north of Golden Beach to Fernandina Beach, FL and the Bahamas"
Florida to Bahamas,"Hurricane Warning North Palm Beach, FL to the Flagler/Volusia county line"
Florida to Bahamas,Current warnings confined to Florida east coast from North Palm Beach to the Flagler/Volusia county line (hurricane) and Keys (tropical-storm)
Florida to Bahamas,"Hurricane Warning for Haiti, eastern Cuba, and all of the Bahamas; Tropical Storm Warning for portions of Dominican Republic and Turks & Caicos"
Haiti to Dominican Republic,None issued for U.S. coast at this advisory
Jamaica to Florida,None in effect for U.S. coastline as of this advisory
"30.7N, 80.6W","31.2N, 80.5W"
"28.9N, 80.3W","29.4N, 80.5W"
"26.6N, 78.9W","27.1N, 79.2W"
"24.6N, 77.5W","25.1N, 77.8W"
"23.0N, 76.0W","23.4N, 76.4W"
"21.5N, 74.9W","21.8N, 75.2W"
"20.1N, 74.3W","20.4N, 74.4W"
"18.4N, 74.2W","18.9N, 74.3W"
"16.3N, 74.7W","16.9N, 74.6W"
"15.4N, 74.9W","15.6N, 75.0W"
N,N
NNW,NNW
NW,NW
NW,NW (325°)
NW,NW
NNW,NW (325°)
N,N
N,N
N,N
N,N
12,12 mph
13,12 mph
13,13 mph
12,14 mph
12 mph,10 mph
10,12 mph
9,8 mph
9,10 mph
7,7 mph
6,6 mph
Florida,Northeast Florida through Georgia and South Carolina into southern North Carolina
Florida,"Northeast Florida, Georgia, South Carolina and southern North Carolina coasts"
Florida,"Florida east coast, Georgia coast, and South Carolina coast"
Florida,Florida east coast northward through Georgia and South Carolina coasts
Florida,Entire southeast U.S. shoreline from Florida through South Carolina
Florida,Entire southeast U.S. shoreline from central Florida through Georgia and South Carolina
Florida,Entire U.S. Southeast coastline from Florida through Georgia and South Carolina inside or near the cone
Florida,Entire southeast U.S. coast from Florida Keys through Georgia and the Carolinas
Florida,"Entire southeast U.S. shoreline from Florida through South Carolina, including Charleston area, lies inside the day-4/5 cone"
Florida,"Entire southeast U.S. shoreline from Florida through the Carolinas is within the 5-day cone, including the South Carolina coast"
GEORGETOWN,CHARLESTON SC
ATLANTA,CHARLESTON SC
Beaufort,CHARLESTON SC
COLUMBUS GA,CHARLESTON SC
COLUMBUS GA,CHARLESTON SC
MIAMI,CHARLESTON SC
COLUMBUS GA,CHARLESTON SC
MIAMI,CHARLESTON SC
FTL,CHARLESTON SC
"Wilmington, NC",CHARLESTON SC
83,99%
99,90%
30,69%
0,57%
0,58%
0,53%
0,46%
0,42%
0,37%
0,22%
0,80%
0,57%
64,34%
0,24%
0,27%
0,22%
0,19%
0,16%
0,14%
0,6%
0,12
34,24
12,72
0,48
0,72
0,120
0,96
0,120
0,120
0,120
3,12
12,24
6,72
0,72
0,72
0,120
0,96
0,120
0,120
0,120
99,99%
10,68%
64,69%
0,57%
0,37%
0,53%
0,46%
0,42%
0,37%
0,22%
B,B.
C,C.
B,B.
C,C.
B,D.
D,A.
D,D.
B,C.
B,C.
B,A.
Georgia coast,Northeast Florida through Georgia and South Carolina into southern North Carolina
Cape Fear,"Northeast Florida, Georgia, South Carolina and southern North Carolina coasts"
Florida East Coast,"Florida east coast, Georgia coast, and South Carolina coast"
Florida coast,Florida east coast northward through Georgia and South Carolina coasts
Florida,Entire southeast U.S. shoreline from Florida through South Carolina
North Palm Beach to the Flagler/Volusia county line,Entire southeast U.S. shoreline from central Florida through Georgia and South Carolina
Florida,Entire U.S. Southeast coastline from Florida through Georgia and South Carolina inside or near the cone
eastern Cuba,Entire southeast U.S. coast from Florida Keys through Georgia and the Carolinas
Haiti,"Entire southeast U.S. shoreline from Florida through South Carolina, including Charleston area, lies inside the day-4/5 cone"
Haiti,"Entire southeast U.S. shoreline from Florida through the Carolinas is within the 5-day cone, including the South Carolina coast"
C,D.
E,E.
F,F.
F,F.
E,E.
E,E.
F,F.
F,F.
F,F.
F,F.
C,C.
B,D.
B,D.
B,A.
A,A.
B,B.
B,D.
C,C.
B,D.
B,C.
Florida,Northeast Florida through Georgia and South Carolina into southern North Carolina
Florida,"Northeast Florida, Georgia, South Carolina and southern North Carolina coasts"
Florida,"Florida east coast, Georgia coast, and South Carolina coast"
Florida,Florida east coast northward through Georgia and South Carolina coasts
Florida,Entire southeast U.S. shoreline from Florida through South Carolina
New England,Entire southeast U.S. shoreline from central Florida through Georgia and South Carolina
New England,Entire U.S. Southeast coastline from Florida through Georgia and South Carolina inside or near the cone
Florida,Entire southeast U.S. coast from Florida Keys through Georgia and the Carolinas
