response,ground_truth
No,No
No,Yes
No,No
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
Mexico to Florida,"East of Morgan City, LA to the Okaloosa/Walton County line, FL including Lake Pontchartrain, Lake Maurepas and Metropolitan New Orleans"
23.5N to 25N,"Intracoastal City, Louisiana to the Okaloosa/Walton County line, Florida including Lake Pontchartrain, Lake Maurepas, and metropolitan New Orleans"
22.9N 92.4W to 25N 90W,"None affecting Virginia; tropical storm watches/warnings confined to Intracoastal City, LA, eastward to the AL/FL border and adjacent bays/lakes"
Mexico to Florida,"Same area as watch – East of Morgan City, LA to the Okaloosa/Walton County line, FL (Tropical Storm Warning)"
70W to 95W,Same as watch area (Tropical Storm Warning)
Louisiana to Florida,"Tropical Storm Warning – Intracoastal City, Louisiana, to the Alabama/Florida border including Lake Pontchartrain, Lake Maurepas, and Metropolitan New Orleans"
"26.5N, 91.1W","27.9N, 91.2W"
"23.5N, 92.2W","25.2N, 91.5W"
"22.9N, 92.4W","22.9N, 92.4W"
NNE,N (turning NNE)
N,N
N,N
14,16 mph
9,14 mph
9,9 mph
Florida,"Northern Gulf Coast first, then interior AL/GA and eventually portions of the Carolinas coast"
Florida,"Northern Gulf Coast from Louisiana eastward to the western Florida Panhandle, then inland across MS, AL, GA and into the Carolinas and Virginia"
Louisiana,"Northern Gulf Coast and, after landfall, interior portions of the Deep South and Southeast U.S."
NEW ORLEANS LA,ATLANTA GA (closest site listed in wind-probability table; none were provided for VA)
NEW ORLEANS LA,ATLANTA GA
NEW ORLEANS LA,No Virginia-area site listed in Advisory #1 wind-probability table
0,0%
0,5%
0,0%
0,0%
0,0%
0,0%
N/A,0
N/A,96
N/A,N/A
N/A,0
N/A,N/A
N/A,N/A
N/A,0%
N/A,5%
N/A,0%
B,A.
D,A.
B,C.
north-central Gulf Coast,"Northern Gulf Coast first, then interior AL/GA and eventually portions of the Carolinas coast"
"Intracoastal City, LA to Okaloosa/Walton County Line, FL","Northern Gulf Coast from Louisiana eastward to the western Florida Panhandle, then inland across MS, AL, GA and into the Carolinas and Virginia"
"Intracoastal City, LA to MS/AL Border","Northern Gulf Coast and, after landfall, interior portions of the Deep South and Southeast U.S."
B,B.
B,B.
B,C.
B,D.
B,C.
Alabama,"Northern Gulf Coast first, then interior AL/GA and eventually portions of the Carolinas coast"
Alabama,"Northern Gulf Coast from Louisiana eastward to the western Florida Panhandle, then inland across MS, AL, GA and into the Carolinas and Virginia"
Alabama,"Northern Gulf Coast and, after landfall, interior portions of the Deep South and Southeast U.S."
100,12
120,24
120,36
None,84
None,72
None,96
C,D.
C,D.
C,D.
A,B.
A,B.
A,B.
D,A.
D,D.
D,A.
No,No
No,No
No,No
D,A.
D,C.
D,A.
12,12
12,24
72,36
D,B.
D,B.
B,B.
B,B.
B,B.
B,B.
B,A.
B,B.
B,A.
"Tornadoes are a potential hazard for Virginia, VA, Port of.",Low-end risk of an isolated tornado in outer rainbands if they reach southeastern Virginia
"Tornadoes are a potential hazard for Virginia, VA, Port of.",Isolated brief tornadoes cannot be ruled out on the southern and eastern flank of the remnant low as it crosses Virginia late Sunday.
"Tornadoes are a potential hazard for Virginia, VA, Port of.",Isolated brief tornado risk inland south of the port; otherwise none significant for port operations
"{
  ""gale_probability"": {
    ""in 12h"": ""3"",
    ""in 24h"": ""6"",
    ""in 48h"": ""11"",
    ""in 72h"": ""16"",
    ""in 96h"": ""16""
  }
}","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
"{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""1"",
    ""in 48h"": ""1"",
    ""in 72h"": ""1"",
    ""in 96h"": ""1""
  }
}","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '1%', 'in 72h': '4%', 'in 96h': '5%'}"
"{
  ""gale_probability"": {
    ""in 12h"": ""X"",
    ""in 24h"": ""X"",
    ""in 48h"": ""X"",
    ""in 72h"": ""X"",
    ""in 96h"": ""X""
  }
}","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
01-07-2021,6/17/2021
01-06-2021,6/17/2021
18-06-2021,6/17/2021
01-07-2021,6/18/2021
01-07-2021,6/18/2021
18-06-2021,6/18/2021
01-07-2021,6/17/2021
01-00-00-0000,6/17/2021
24-06-2021,6/17/2021
5,5
5,5
5,5
5,4.0
5,4.0
5,4.0
0,0.497874153
0,0.497874153
0,0.497874153
A. None,D.
A. None,D.
A. None,D.
