response,ground_truth
No,No
No,No
No,No
No,No
No,No
No,No
B,A.
B,A.
B,A.
B,A.
B,A.
B,A.
A,A.
A,A.
A,A.
B,A.
B,A.
B,A.
Puerto Rico to Florida,Turks and Caicos Islands under Tropical Storm Watch
8.5N to 25N,"Dominican Republic north and east coast, Turks and Caicos Islands"
Puerto Rico to the Virgin Islands,Tropical-storm watch from the north and east coasts of the Dominican Republic to Isla Saona and the Turks and Caicos Islands
Puerto Rico to Florida,Tropical-storm watch posted only for Turks & Caicos and the north–east Dominican Republic coastline
Puerto Rico to Florida,"Haiti entire south coast from Anse d'Hainault eastward to the Dominican Republic border, and Dominican Republic south coast eastward to Isla Saona"
Puerto Rico to Florida,Tropical-storm watch in effect for the entire south coast of Hispaniola from the Haiti border eastward to Isla Saona
Puerto Rico,Entire Dominican Republic coast and southern Haiti under Tropical Storm Warning
8.5N to 15N,Dominican Republic entire south coast and Haiti south coast from Anse d'Hainault eastward to the Dominican Republic border
Puerto Rico,Tropical-storm warning along the entire south coasts of the Dominican Republic and Haiti
Puerto Rico to Florida,Tropical-storm warnings limited to the entire south coasts of the Dominican Republic and Haiti
Puerto Rico,None
Puerto Rico to Florida,None at this time
"16.0N, 71.4W","16.0N, 71.4W"
"14.6N, 70.7W","14.6N, 70.7W"
"14.3N, 70.1W","14.3N, 70.1W"
"15.1N, 69.6W","15.1N, 69.6W"
"14.8N, 67.8W","14.8N, 67.8W"
"14.6N, 67.1W","14.6N, 67.1W"
NNW,NNW
W,W
Stationary,Stationary (expected to turn north Tuesday)
W,W
WNW,WNW
WNW,WNW
6,6 mph
3,3 mph
Stationary,0 mph
12,12 mph
14,14 mph
14,14 mph
Puerto Rico,"Hispaniola, eastern Cuba coastal waters, Puerto Rico and nearby islands, Turks and Caicos, southeastern Bahamas"
Florida,"Hispaniola (both coasts), Turks and Caicos, eastern Bahamas"
Puerto Rico,"Hispaniola south coast, Haiti south coast, Turks & Caicos later in the week"
Florida,"Greatest impacts focused on Hispaniola, with lesser peripheral effects over Puerto Rico and the U.S. Virgin Islands"
Puerto Rico,"Southern Hispaniola, portions of Puerto Rico, and adjacent Caribbean waters"
Puerto Rico,"Eastern and central Caribbean, especially south-central Hispaniola; lesser impacts possible Puerto Rico and U.S. Virgin Islands"
SAINT CROIX,SAINT CROIX
SAINT MAARTEN,SAINT CROIX
SAINT CROIX,SAINT CROIX
SAINT THOMAS,SAINT THOMAS
SAINT THOMAS,SAINT THOMAS
SAINT THOMAS,SAINT THOMAS
1,3%
2,6%
1,3%
4,3%
1,4%
1,3%
1,0%
2,0%
1,<3%
0,0%
3,<1%
3,<1%
120,96
48,120
120,72
N/A,96
N/A,96
N/A,96
120,
48,N/A
72,N/A
N/A,N/A
N/A,
N/A,N/A
1,1%
2,6%
1,1%
