response,ground_truth
No,Yes
No,Yes
No,Yes
B,C.
A,A.
A,B.
A,B.
A,B.
A,A.
Galveston to Freeport,"Port Aransas to San Luis Pass, TX"
22.5N 95.5W to 22.5N 90W,East of High Island TX to Sabine Pass
20.5N 94.8W to 20.5N 94.8W,North of Port Aransas to High Island Texas
Galveston to Freeport,"Mouth of the Rio Grande to Sabine Pass, TX (T.S.); Port Aransas, TX to Sabine Pass including Galveston Bay (Storm Surge)"
Galveston to Freeport,Mouth of the Rio Grande to High Island TX
Galveston to Freeport,Mouth of the Rio Grande to Port Aransas Texas
"25.4N, 96.9W","26.9N, 96.5W"
"22.5N, 95.5W","25.1N, 96.5W"
"20.5N, 94.8W","21.7N, 95.5W"
NNW,N
N,NNW
NNW,NNW
5,12 mph
2,15 mph
13,15 mph
Louisiana,"Middle and upper Texas coast, including Galveston Bay and extending into southwest Louisiana"
Louisiana,Entire Texas coastline and southwestern Louisiana coastline
Texas,"Entire Texas coast from the Rio Grande to High Island, including Galveston Bay, with additional impacts expected into southwest Louisiana"
PORT ARTHUR TX,GALVESTON TX
PORT ARTHUR TX,GALVESTON TX
PORT ARTHUR TX,GALVESTON TX
44,48%
1,58%
20,39%
6,6%
4,16%
3,11%
48,36
93,30
120,120
N/A,36
73,30
120,120
N/A,48%
41,27%
N/A,39%
D,A.
D,D.
D,D.
Port Aransas to San Luis Pass Texas,"Middle and upper Texas coast, including Galveston Bay and extending into southwest Louisiana"
Port Aransas to Freeport Texas,Entire Texas coastline and southwestern Louisiana coastline
South Texas Coast,"Entire Texas coast from the Rio Grande to High Island, including Galveston Bay, with additional impacts expected into southwest Louisiana"
B,B.
B,B.
B,B.
B,A.
A,A.
B,C.
Louisiana,"Middle and upper Texas coast, including Galveston Bay and extending into southwest Louisiana"
Louisiana,Entire Texas coastline and southwestern Louisiana coastline
Galveston,"Entire Texas coast from the Rio Grande to High Island, including Galveston Bay, with additional impacts expected into southwest Louisiana"
120,8
120,12
120,36
120,36
120,48
120,36
C,D.
C,D.
D,D.
D,C.
D,D.
D,B.
D,C.
D,C.
D,D.
Yes,Yes
No,Yes
No,Yes
D,A.
D,B.
D,C.
400,8
40,12
40,36
B,B.
A,A.
A,B.
B,C.
B,D.
C,D.
C,C.
Tornadoes are possible across the middle and upper Texas coast.,Isolated tornadoes Monday night–Tuesday; dangerous surf and rip currents.
Tornadoes are possible across the middle and lower Texas coast.,Isolated tornadoes Monday–Tuesday; dangerous surf and rip currents.
"Flash, urban, and isolated river flooding may occur.",Isolated tornadoes in outer rainbands; hazardous seas and possible channel restrictions for vessel traffic
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": ""Low"",
    ""24_hours"": ""Low"",
    ""48_hours"": ""Low"",
    ""72_hours"": ""Low"",
    ""96_hours"": ""Low""
  }
}
```","{'in 12h': '14%', 'in 24h': '30%', 'in 48h': '<1%', 'in 72h': '<1%', 'in 96h': '<1%'}"
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": ""Low"",
    ""24_hours"": ""Low"",
    ""48_hours"": ""Low"",
    ""72_hours"": ""Low"",
    ""96_hours"": ""Low""
  }
}
```","{'in 12h': '0%', 'in 24h': '16%', 'in 48h': '56%', 'in 72h': '57%', 'in 96h': '58%'}"
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": ""Low"",
    ""24_hours"": ""Medium"",
    ""48_hours"": ""High"",
    ""72_hours"": ""Medium"",
    ""96_hours"": ""Low""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '25%', 'in 72h': '37%', 'in 96h': '38%'}"
14-09-2021,9/14/2021
13-09-2021,9/14/2021
22-09-2021,9/14/2021
14-09-2021,9/14/2021
13-09-2021,9/14/2021
13-09-2021,9/14/2021
15-09-2021,9/14/2021
15-09-2021,9/14/2021
05-09-2021,9/14/2021
3,3
3,3
3,3
3,3.0
3,3.0
3,3.0
3-5,1.0
3-5,1.0
2-4,1.0
D,C.
B,C.
B,C.
