response,ground_truth
No,No
No,No
No,No
No,No
No,No
No,No
No,Yes
No,No
No,No
No,No
B,A.
A,A.
A,A.
A,A.
B,A.
A,B.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,B.
A,B.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
None,Hurricane watch for Prince Edward Island and Magdalen Islands; Tropical-storm watch none in Mid-Atlantic
None,Tropical Storm Watch still posted for portions of New Brunswick and Newfoundland; none along the Delaware coast
Bermuda to North Carolina,None
None,None
NC to VA,"Tropical Storm Watch from north of Chincoteague, VA to Fenwick Island, DE; Chesapeake Bay Smith Point–Drum Point; Tidal Potomac south of Cobb Island; Woods Hole–Sagamore Beach, MA including Nantucket & Martha’s Vineyard"
South Carolina to North Carolina,"North of Chincoteague VA to Fenwick Island DE, Chesapeake Bay from Smith Point to Drum Point, and the tidal Potomac south of Cobb Island"
South Carolina to Florida,"Tropical Storm Watch is posted from the NC/VA border to Chincoteague, VA and Chesapeake Bay south of Smith Point (south of Delaware)."
Florida to North Carolina,Tropical Storm Watch from the NC/VA border to Chincoteague VA and Chesapeake Bay south of Smith Point
Florida to North Carolina,"Hurricane and tropical-storm watches presently extend from north of Deerfield Beach, FL to South Santee River, SC."
South Carolina to Florida,Hurricane Watch: North of Deerfield Beach FL to Jupiter Inlet FL and North of Ponte Vedra Beach FL to South Santee River SC. Storm Surge Watch: North of Deerfield Beach FL to south of Lantana FL and Altamaha Sound GA to South Santee River SC.
Long Island to Cape Cod,Hurricane warnings for eastern Nova Scotia and western Newfoundland; Tropical-storm warnings Woods Hole MA to Eastport ME and parts of Atlantic Canada
Long Island to Cape Cod,"Hurricane Warning eastern Nova Scotia; Tropical Storm Warning Cape Cod, Martha’s Vineyard/Nantucket, eastern Maine and portions of Atlantic Canada"
Bermuda to North Carolina,North Carolina/Virginia border to Fenwick Island DE (including lower Chesapeake Bay and southern tidal Potomac)
North Carolina to South Carolina,"North Carolina/Virginia border to Fenwick Island DE, including lower Chesapeake Bay and tidal Potomac"
NC to FL,"Hurricane Warning Savannah River, SC to NC/VA border including Pamlico & Albemarle Sounds; Tropical Storm Warning NC/VA border to Chincoteague, VA and lower Chesapeake Bay"
North Carolina to South Carolina,North of Savannah River to the NC/VA border (Hurricane); Flagler/Volusia FL line to Savannah River FL–GA and NC/VA border to Chincoteague VA (Tropical-storm)
Florida to North Carolina,"Hurricane and Storm-Surge Warnings cover Florida’s east coast northward to Surf City, NC; none currently extend to Delaware."
Florida to Bahamas,Hurricane Warning Sebastian Inlet FL to Ponte Vedra Beach FL and from north of Savannah River to Surf City NC; Storm Surge Warning Jupiter Inlet FL to Surf City NC
