response,ground_truth
No,Yes
No,Yes
No,No
No,Yes
No,Yes
No,Yes
No,No
No,No
No,No
No,No
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
70W to 85W,"Tropical Storm Watch north of the Suwannee River to Aucilla River, FL (Gulf coast)"
Cuba to Florida,Hurricane Watch Anna Maria Island to Yankeetown FL; Tropical Storm Watch north of Suwannee River to Aucilla River FL and portions of western Cuba
Jamaica to Dominican Republic,"Tropical Storm Watch from Englewood to Suwannee River, FL and parts of western Cuba"
Cuba to Florida,"Cuban provinces of La Habana, Artemisa, Mayabeque, Pinar del Río, and Isle of Youth under Tropical Storm Watch"
Cuba to Florida,"Tropical Storm Watch in effect for portions of western Cuba (La Habana, Artemisa, Mayabeque, Pinar del Río, Isle of Youth)."
Florida to Cuba,Tropical Storm Watch in effect for parts of western Cuba (La Habana westward)
Cuba to Florida,Florida coast from Golden Beach to Bonita Beach (Hurricane Watch); Cuban provinces La Habana westward and Isle of Youth (Tropical Storm Watch)
Florida to Cuba,Hurricane and Storm-Surge Watches extend from Deerfield Beach to Bonita Beach FL and the Florida Keys.
Cuba to Florida,Hurricane & storm-surge watches limited to South-Florida/Florida Keys; tropical-storm watches north to the Brevard-Volusia County line on Florida’s east coast
Cuba to Florida,"Sebastian Inlet FL southward around the Florida peninsula to Bonita Beach, the Florida Keys, Florida Bay, and Lake Okeechobee"
70W to 85W,"Tropical Storm Warning Bonita Beach to Suwannee River, FL; Storm Surge Warning Bonita Beach to Suwannee River, FL including Tampa Bay and Charlotte Harbor"
Cuba to Florida,Tropical Storm Warning Dry Tortugas and Bonita Beach to Suwannee River FL
Jamaica to Dominican Republic,Dry Tortugas (Tropical Storm Warning)
Cuba,None in effect
Cuba to Florida,None at this time.
Florida to Cuba,"Tropical Storm Warning for the northwestern Bahamas, the Florida Keys, Florida Bay, and the Florida coast from the Brevard/Volusia County line southward on the east coast and northward to Anna Maria Island on the west coast"
Cuba,Florida Keys Ocean Reef to Dry Tortugas including Florida Bay (Hurricane & Storm-Surge Warnings); south-central Florida coast and NW Bahamas (Tropical Storm Warning)
Cuba to Florida,"Tropical Storm Warnings in effect for much of south-central Cuba, the Northwestern Bahamas, South Florida coast, the Florida Keys, and Florida Bay."
Cuba to Florida,"Tropical-storm warnings cover Cuba, NW Bahamas, and South-Florida/Keys"
Cuba,Northwestern Bahamas and portions of central Cuba; Cayman Islands
"26.2N, 83.7W","27.3N, 83.6W"
"23.8N, 84.5W","25.0N, 84.1W"
"22.7N, 85.3W","23.2N, 85.1W"
"23.2N, 85.2W","22.9N, 85.5W"
"24.6N, 83.4W","23.7N, 84.8W"
"24.6N, 80.5W","25.2N, 82.0W"
"22.5N, 79.2W","23.9N, 79.5W"
"20.7N, 79.9W","21.5N, 79.3W"
"19.6N, 81.8W","20.4N, 80.7W"
"18.0N, 85.2W","18.3N, 84.9W"
NNE,N
NNE,N
Stationary,N
SW,Stationary (slow northward drift expected)
SW,SW
NW,WNW
N,NW
NE,NE
NE,NE
NE,ENE
10,12 mph
9,12 mph
Stationary,7 mph
9,0 mph
14,16 mph
14,13 mph
14,14 mph
13,12 mph
17,16 mph
12,10 mph
Florida,"Florida Gulf Coast, the northern Florida peninsula, southeast Georgia, and the coastal Carolinas"
Florida,"Gulf Coast of Florida, Big Bend, then Atlantic coasts of northeastern Florida, Georgia, and South Carolina"
Florida,"Florida Keys, western Cuba, Florida west coast up to Apalachee Bay, portions of the northern Gulf Coast"
Florida,"Florida Keys, South & West Florida, Florida Gulf Coast, and portions of the northern Gulf Coast; fringe impacts possible along Georgia and South Carolina coasts"
Florida,"Florida Keys and Peninsula, Florida Big Bend, and the Georgia–South Carolina coastline late week."
Florida,"South Florida, Florida Keys, Florida west coast, northwestern Bahamas"
Florida,"South Florida peninsula, Florida Keys, north coast of Cuba, northwestern Bahamas, and Gulf waters; minor surge (1–2 ft) possible as far north as Altamaha Sound, GA"
Florida,"South-central Cuba, the Florida Keys and South Florida Atlantic and Gulf coasts; later portions of Florida’s west coast and the eastern Gulf of Mexico shoreline."
Florida,"South-Florida, Florida Keys, portions of the Florida Gulf Coast and eastern Gulf waters; minor surge possible as far north as Altamaha Sound, GA"
Florida,"Central Cuba, Cayman Islands, Northwestern Bahamas, South & Central Florida peninsula, Florida Keys, northeast Gulf Coast"
SAVANNAH GA,SAVANNAH GA
SAVANNAH GA,SAVANNAH GA
KINGS BAY GA,KINGS BAY GA
WAYCROSS GA,KINGS BAY GA
SAVANNAH GA,SAVANNAH GA
COLUMBUS GA,SAVANNAH GA
Waycross,KINGS BAY GA
KESLER AB,KINGS BAY GA
COLUMBUS GA,KINGS BAY GA
KESLER AB,KINGS BAY GA
9,9%
0,11%
0,3%
0,5%
4,4%
99,13%
0,7%
0,8%
0,8%
0,5%
5,0%
4,0%
0,0%
0,0%
5,<1%
0,3%
0,1%
0,0%
0,0%
0,0%
964,48
120,72
N/A,120
N/A,72
48,120
0,120
10,120
13,120
12,120
12,120
96,0
72,N/A
N/A,0
N/A,N/A
48,
0,120
12,N/A
13,N/A
10,—
12,N/A
9,9%
1,6%
N/A,3%
N/A,2%
N/A,4%
0,10%
0,7%
0,8%
0,8%
0,5%
B,A.
A,B.
A,B.
B,D.
C,C.
C,C.
C,A.
D,A.
B,B.
D,D.
Bonita Beach to Suwanee River Florida,"Florida Gulf Coast, the northern Florida peninsula, southeast Georgia, and the coastal Carolinas"
Anna Maria Island to Yankeetown,"Gulf Coast of Florida, Big Bend, then Atlantic coasts of northeastern Florida, Georgia, and South Carolina"
Suwannee River,"Florida Keys, western Cuba, Florida west coast up to Apalachee Bay, portions of the northern Gulf Coast"
Western Cuba,"Florida Keys, South & West Florida, Florida Gulf Coast, and portions of the northern Gulf Coast; fringe impacts possible along Georgia and South Carolina coasts"
