response,ground_truth
No,Yes
No,Yes
A,A.
A,A.
A,A.
A,A.
Florida to Louisiana,"N/A for U.S. coast at this time; tropical-storm warning confined to Sandy Bay Sirpi, Nicaragua to Punta Castilla, Honduras"
110W to 80W,"Sandy Bay Sirpi, Nicaragua to the Honduras border (Central America)"
Havana to Key West,N/A for U.S. coast at this time; same as above
12.2 N to 18.5 N,"Sandy Bay Sirpi, Nicaragua to Punta Castilla, Honduras (Central America)"
"12.5N, 82.5W","12.6N, 82.6W"
"12.2N, 81.9W","12.2N, 81.9W"
NW,NW
NW,NW
7,7 mph
7,7 mph
Florida,"Primary threat this weekend along the northern Gulf Coast, then inland across AL, GA, the Carolinas and Mid-Atlantic (including Chesapeake Bay region) early next week"
Florida,"Central America, Yucatan Peninsula, U.S. Gulf Coast from Louisiana eastward to the Florida Panhandle, then inland across the Southeast and Mid-Atlantic states"
POTOMAC RIVER,WALLOPS CDA (VA)
Cp San Antonio,DANVILLE VA
0,3%
0,4%
0,0%
0,0%
0,120
0,120
0,N/A
0,N/A
0,3%
0,4%
B,D.
C,B.
Nicaragua,"Primary threat this weekend along the northern Gulf Coast, then inland across AL, GA, the Carolinas and Mid-Atlantic (including Chesapeake Bay region) early next week"
Nicaragua,"Central America, Yucatan Peninsula, U.S. Gulf Coast from Louisiana eastward to the Florida Panhandle, then inland across the Southeast and Mid-Atlantic states"
A,A.
A,A.
D,B.
C,B.
Florida,"Primary threat this weekend along the northern Gulf Coast, then inland across AL, GA, the Carolinas and Mid-Atlantic (including Chesapeake Bay region) early next week"
Florida,"Central America, Yucatan Peninsula, U.S. Gulf Coast from Louisiana eastward to the Florida Panhandle, then inland across the Southeast and Mid-Atlantic states"
120,90
156,69
None,120
None,144
D,D.
D,D.
A,B.
B,B.
D,D.
A,D.
No,No
No,No
D,D.
D,D.
24,90
24,69
D,B.
D,B.
B,A.
B,A.
B,A.
B,D.
"No additional hazards are expected in Baltimore, MD, based on the given information.",Isolated short-lived tornadoes or waterspouts cannot be ruled out in the Mid-Atlantic if remnant center passes nearby.
"No additional hazards are expected in Baltimore, MD, based on the given information.",River flooding and reduced visibility; potential debris flows in urban drainage areas affecting port logistics
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": ""0%"",
    ""24_hours"": ""0%"",
    ""48_hours"": ""0%"",
    ""72_hours"": ""0%"",
    ""96_hours"": ""0%""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": 0,
    ""24_hours"": 0,
    ""48_hours"": 0,
    ""72_hours"": 0,
    ""96_hours"": 0
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
05-10-2017,None
05-10-2017,None
05-10-2017,None
05-10-2017,None
04-10-2017,None
04-10-2017,None
3,0
2,0
3,None
0,None
0,None
0,None
A. None,A.
A. None,A.
