response,ground_truth
No,Yes
No,Yes
No,Yes
No,Yes
No,Yes
B,A.
B,C.
B,A.
B,A.
B,A.
C,C.
B,A.
B,A.
B,A.
A,A.
Puerto Rico to the Virgin Islands,Puerto Rico (including Vieques and Culebra) and portions of the northern Leeward Islands remain under Hurricane Watch; Tropical Storm Watches extend southward to Barbados and St. Vincent & the Grenadines.
Puerto Rico to the Virgin Islands,"U.S. Virgin Islands, British Virgin Islands, Saba & St. Eustatius, St. Maarten/Martin, Anguilla"
13.3N 55.6W to 13.3N 60W,None issued yet; interests in the U.S. and British Virgin Islands advised to monitor
Puerto Rico to the Virgin Islands,"Hurricane Watch: Antigua, Barbuda, St. Kitts, Nevis, Montserrat, Guadeloupe, Saba, St. Eustatius, St. Maarten, Anguilla.  Tropical Storm Watch: St. Lucia, Martinique, Dominica, Barbados, St. Vincent and the Grenadines"
10N to 25N,"Tropical Storm Watch in effect for St. Lucia, Martinique, Guadeloupe and Dominica"
Puerto Rico,"Hurricane Warning from Guadeloupe southward through Dominica, St. Kitts–Nevis–Montserrat, Martinique, St. Lucia, and the U.S. & British Virgin Islands."
Puerto Rico to Dominican Republic,"Guadeloupe, Dominica, St. Kitts–Nevis–Montserrat, Martinique (Hurricane); Antigua & Barbuda, Saba & St. Eustatius, St. Lucia (Tropical Storm)"
Dominican Republic to Puerto Rico,None issued yet for Virgin Islands
Puerto Rico to Dominican Republic,None issued yet
10N to 25N,None at this advisory
"14.6N, 59.7W","14.7N, 60.1W"
"14.0N, 57.9W","14.2N, 58.4W"
"13.3N, 55.6W","13.5N, 56.2W"
"12.4N, 53.0W","12.5N, 53.7W"
"12.2N, 50.5W","12.2N, 50.5W"
WNW,WNW
WNW,WNW
WNW,WNW
W,W (280°)
W,W (280°)
12,10 mph
15,13 mph
15,15 mph
19,16 mph
22,22 mph
Puerto Rico,"Central and southern Leeward Islands, U.S. and British Virgin Islands, and Puerto Rico"
Puerto Rico,"Leeward Islands, U.S. & British Virgin Islands, Puerto Rico, northeastern Caribbean"
Puerto Rico,"Leeward Islands, U.S. & British Virgin Islands, Puerto Rico"
Puerto Rico,"Entire central and northern Leeward Islands, U.S. and British Virgin Islands, Puerto Rico, north coast of Hispaniola"
Florida,"Central and northern Lesser Antilles, including U.S. Virgin Islands and Puerto Rico expected mid-week"
SAINT MAARTEN,SAINT CROIX
SAINT MAARTEN,SAINT CROIX
Saint Maarten,SAINT CROIX
Saint Croix,SAINT CROIX
SAINT CROIX,SAINT CROIX
97,97%
91,92%
1,85%
2,78%
43,58%
45,81%
1,67%
1,59%
1,48%
10,28%
2,72
34,72
1,120
2,120
72,120
10,72
67,72
29,120
7,120
72,120
2,97%
1,52%
2,85%
78,78%
43,58%
A,A.
B,B.
A,A.
B,C.
A,A.
Puerto Rico and the U.S. Virgin Islands,"Central and southern Leeward Islands, U.S. and British Virgin Islands, and Puerto Rico"
Leeward Islands,"Leeward Islands, U.S. & British Virgin Islands, Puerto Rico, northeastern Caribbean"
Leeward Islands,"Leeward Islands, U.S. & British Virgin Islands, Puerto Rico"
Leeward Islands,"Entire central and northern Leeward Islands, U.S. and British Virgin Islands, Puerto Rico, north coast of Hispaniola"
Leeward Islands,"Central and northern Lesser Antilles, including U.S. Virgin Islands and Puerto Rico expected mid-week"
E,E.
D,C.
B,B.
B,B.
B,B.
B,B.
B,C.
B,C.
D,D.
C,C.
Puerto Rico,"Central and southern Leeward Islands, U.S. and British Virgin Islands, and Puerto Rico"
Puerto Rico,"Leeward Islands, U.S. & British Virgin Islands, Puerto Rico, northeastern Caribbean"
Puerto Rico,"Leeward Islands, U.S. & British Virgin Islands, Puerto Rico"
Puerto Rico,"Entire central and northern Leeward Islands, U.S. and British Virgin Islands, Puerto Rico, north coast of Hispaniola"
Puerto Rico,"Central and northern Lesser Antilles, including U.S. Virgin Islands and Puerto Rico expected mid-week"
120,48
120,24
120,36
120,48
120,60
12,24
12,90
120,96
12,120
11,130
D,D.
D,D.
D,D.
D,D.
D,D.
D,B.
D,C.
D,C.
D,C.
D,C.
D,D.
D,D.
D,D.
D,D.
D,D.
No,Yes
No,Yes
No,Yes
No,Yes
No,Yes
D,A.
D,B.
D,C.
D,C.
D,D.
1,48
36,24
36,36
48,48
48,60
A,A.
A,A.
A,A.
A,A.
A,A.
C,C.
B,C.
B,D.
B,A.
C,C.
C,C.
C,C.
B,D.
Tsunami warning,Life-threatening surf and rip currents; possible port inundation and debris from large waves.
Swells generated by Maria are likely to cause life-threatening surf and rip current conditions.,Dangerous surf and rip currents beginning Monday night.
Swells generated by Maria are likely to cause life-threatening surf and rip current conditions.,"Large and destructive waves, life-threatening surf and rip currents will build well ahead of the center."
Swells generated by Maria are expected to cause life-threatening surf and rip current conditions.,Dangerous surf and rip currents beginning Monday; port operations may also be affected by deteriorating seas well ahead of the core
Swells generated by the system are expected to cause life-threatening surf and rip current conditions.,Dangerous surf and rip currents beginning Tuesday night
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": ""Low"",
    ""24_hours"": ""Low"",
    ""48_hours"": ""Low"",
    ""72_hours"": ""Low"",
    ""96_hours"": ""Low""
  }
}
```","{'in 12h': '1%', 'in 24h': '4%', 'in 48h': '90%', 'in 72h': '97%', 'in 96h': '97%'}"
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": ""Low"",
    ""24_hours"": ""Low"",
    ""48_hours"": ""Low"",
    ""72_hours"": ""Low"",
    ""96_hours"": ""Low""
  }
}
```","{'in 12h': '0%', 'in 24h': '1%', 'in 48h': '30%', 'in 72h': '52%', 'in 96h': '3%'}"
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": ""0%"",
    ""24_hours"": ""0%"",
    ""48_hours"": ""0%"",
    ""72_hours"": ""0%"",
    ""96_hours"": ""0%""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '5%', 'in 72h': '59%', 'in 96h': '83%'}"
