response,ground_truth
No,Yes
No,Yes
No,Yes
No,No
No,Yes
No,Yes
No,Yes
No,No
No,Yes
No,Yes
B,A.
B,A.
A,C.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
B,C.
A,C.
A,B.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
Louisiana coast to Mississippi coast,None
Mississippi to Louisiana,"Tropical Storm Watch east of the mouth of the Pearl River to Bay St. Louis, MS"
Galveston to Louisiana Coast,"High Island, TX to Sabine Pass"
Louisiana coast to the Florida coast,"High Island, TX to Grand Isle, LA (hurricane); High Island, TX to AL/FL border (storm-surge)"
Galveston to Freeport,None in effect yet – Hurricane and Storm-Surge Watches expected later today for portions of the northern Gulf Coast
Louisiana coast to the Florida coast,None in effect along the U.S. Gulf Coast as of Advisory 9A
Jamaica to Florida,No U.S. Gulf Coast watches in effect as of Advisory 7A
80W to 90W,None
Cuba to Florida,Hurricane Watches limited to western Cuba; no U.S. coastal watches yet
Jamaica to Cuba,Hurricane Watch for Isle of Youth and the Cuban provinces of Pinar del Rio and Artemisa; Tropical Storm Watch for La Habana
Louisiana to Mississippi,"High Island TX to Morgan City LA including Calcasieu Lake, Vermilion Bay and Lake Borgne"
Louisiana to Mississippi,"Hurricane Warning from High Island, TX to Morgan City, LA; Tropical Storm Warning west of High Island to Sargent, TX and east of Morgan City to the mouth of the Pearl River"
Galveston to Louisiana,"San Luis Pass, TX to Sabine Pass"
Louisiana to Florida,None issued for Texas coastline at this time
Louisiana to Mississippi,None in effect
Galveston to Louisiana,None in effect along the U.S. Gulf Coast as of Advisory 9A
Jamaica to Florida,No U.S. Gulf Coast warnings in effect; hurricane warnings confined to Yucatan Peninsula
Louisiana to Florida,None
Cuba to Florida,Tropical-storm warnings only for the Cayman Islands at this time
Jamaica to Cuba,Tropical Storm Warning for the Cayman Islands
"26.2N, 93.6W","27.5N, 93.8W"
"24.4N, 93.1W","25.3N, 93.5W"
"23.0N, 91.3W","23.7N, 92.3W"
"21.8N, 88.8W","22.3N, 90.2W"
"20.0N, 85.7W","21.1N, 87.4W"
"18.5N, 83.5W","19.2N, 84.5W"
"17.1N, 80.6W","17.8N, 82.0W"
"16.1N, 79.2W","16.5N, 79.6W"
"16.9N, 77.8W","16.4N, 78.4W"
"16.7N, 76.6W","16.9N, 76.9W"
NNW,N
NW,NNW
WNW,NW
NW,NW
WNW,NW
WNW,WNW
WNW,WNW
W,WNW
WNW,WNW
WNW,WNW
12,12 mph
13,12 mph
17,15 mph
17,17 mph
16,17 mph
16,17 mph
7,15 mph
7,8 mph
9,9 mph
10,10 mph
Louisiana,Southeast Texas coast from High Island through Sabine Pass and the southwestern Louisiana coast
Louisiana,"Upper Texas coast and south-central Louisiana coast, especially Sabine Pass to Morgan City"
Louisiana,Sabine Pass TX eastward to Morgan City LA and adjoining coasts
Louisiana,"High Island, TX to Cameron, LA including Sabine Lake and Calcasieu Lake expected to see 2–4 ft surge and tropical-storm winds"
Louisiana,Texas–Louisiana border eastward to Mississippi coast
Louisiana,northern Gulf Coast from the upper Texas coast eastward across Louisiana and Mississippi
Louisiana,Upper Texas coast to the Mississippi Delta likely to experience tropical-storm conditions; highest impacts centered on Louisiana coast
Louisiana,"Texas upper coast eastward across Louisiana, Mississippi and Alabama coasts"
Louisiana,"Northern Gulf Coast from southeast Texas through Louisiana, Mississippi and Alabama"
Florida,"North-western Caribbean, western Cuba, then the northern Gulf Coast from the TX-LA border eastward to the FL Panhandle late week"
PORT ARTHUR TX,PORT ARTHUR TX
BROWNSVILLE TX,PORT ARTHUR TX
FREEDOM,PORT ARTHUR TX
FREEDOMPORT TX,PORT ARTHUR TX
NEW ORLEANS,PORT ARTHUR TX
FREEPORT TX,PORT ARTHUR TX
FREEPORT,PORT ARTHUR TX
FREEPORT,PORT ARTHUR TX
NEW ORLEANS,PORT ARTHUR TX
FREEDPORT TX,PORT ARTHUR TX
10,82%
100,85%
1,74%
0,59%
0,49%
0,57%
0,36%
0,27%
0,25%
0,12%
1,19%
0,46%
0,36%
0,23%
0,21%
0,29%
0,17%
0,10%
0,7%
0,4%
120,24
3,36
2,48
1,72
1,72
1,96
1,96
34,120
34,120
0,120
48,24
0,48
24,48
24,96
10,72
11,96
16,96
14,120
1,120
1,120
N/A,82%
0,85%
0,74%
0,59%
0,38%
0,29%
0,26%
0,27%
0,25%
0,12%
B,B.
B,B.
B,B.
D,D.
B,A.
D,C.
B,B.
B,B.
D,C.
A,C.
High Island Texas to Morgan City Louisiana,Southeast Texas coast from High Island through Sabine Pass and the southwestern Louisiana coast
High Island Texas to Morgan City Louisiana,"Upper Texas coast and south-central Louisiana coast, especially Sabine Pass to Morgan City"
"East of Sabine Pass to Morgan City, Louisiana",Sabine Pass TX eastward to Morgan City LA and adjoining coasts
"High Island, TX to Grand Isle, LA","High Island, TX to Cameron, LA including Sabine Lake and Calcasieu Lake expected to see 2–4 ft surge and tropical-storm winds"
northern coast of the Yucatan Peninsula,Texas–Louisiana border eastward to Mississippi coast
Yucatan Peninsula,northern Gulf Coast from the upper Texas coast eastward across Louisiana and Mississippi
Yucatan Peninsula,Upper Texas coast to the Mississippi Delta likely to experience tropical-storm conditions; highest impacts centered on Louisiana coast
Yucatan Peninsula,"Texas upper coast eastward across Louisiana, Mississippi and Alabama coasts"
Cuba,"Northern Gulf Coast from southeast Texas through Louisiana, Mississippi and Alabama"
Cayman Islands,"North-western Caribbean, western Cuba, then the northern Gulf Coast from the TX-LA border eastward to the FL Panhandle late week"
E,E.
E,E.
C,D.
C,C.
D,D.
F,F.
E,D.
C,C.
B,B.
A,B.
B,C.
B,D.
B,B.
A,A.
B,D.
B,B.
A,A.
B,A.
B,A.
B,B.
Mississippi,Southeast Texas coast from High Island through Sabine Pass and the southwestern Louisiana coast
Mississippi,"Upper Texas coast and south-central Louisiana coast, especially Sabine Pass to Morgan City"
Louisiana,Sabine Pass TX eastward to Morgan City LA and adjoining coasts
