response,ground_truth
No,Yes
No,Yes
No,Yes
No,Yes
B,A.
A,A.
A,A.
A,A.
B,A.
A,A.
A,A.
A,A.
FL to NC,A Tropical Storm Warning is posted from Savannah River to Little River Inlet SC (no watches north of Little River Inlet).
Florida to North Carolina,Tropical Storm Warning in effect from the Savannah River GA to Little River Inlet SC (does not include NC coast)
GA to NC,"None in effect at Wilmington; watches begin farther south of Savannah River, SC–GA line"
None,None in effect (nearest watch/warning is in South Carolina)
Florida to North Carolina,Savannah River to Little River Inlet SC
Florida to Georgia,Savannah River GA to Little River Inlet SC
Florida to North Carolina,"Savannah River to Little River Inlet, South Carolina"
Florida Keys to North Carolina,"Savannah River, GA to Little River Inlet, SC under Tropical Storm Warning"
"30.9N, 79.4W","31.0N, 79.5W"
"30.0N, 78.0W","30.3N, 78.5W"
"28.8N, 75.1W","29.0N, 75.9W"
"28.5N, 74.7W","28.5N, 74.7W"
SW,Stationary (expected to begin moving NNW overnight)
NW,NW
WNW,WNW
WNW,WNW
Stationary,0 mph
14,13 mph
13,12 mph
13,13 mph
Florida,South Carolina coast and southern North Carolina coast (including Cape Fear to Surf City)
Florida,South Carolina coast and the southeastern North Carolina coast (including Cape Fear region)
North Carolina,South-central South Carolina through southeastern and eastern North Carolina
Florida,Georgia coast through South Carolina and into southeastern North Carolina (including Cape Fear area)
"Raleigh, NC",WILMINGTON NC
FAYETTEVILLE,WILMINGTON NC
"Wilmington, NC",WILMINGTON NC
"Wilmington, NC",WILMINGTON NC
28,28%
21,21%
2,27%
2,27%
1,5%
3,3%
1,5%
1,5%
24,96
21,120
26,72
26,45
28,72
120,72
2,72
2,72
28,28%
21,21%
2,11%
2,11%
D,D.
B,B.
A,A.
C,D.
Savannah River to Little River Inlet South Carolina,South Carolina coast and southern North Carolina coast (including Cape Fear to Surf City)
Savannah River to Little River Inlet South Carolina,South Carolina coast and the southeastern North Carolina coast (including Cape Fear region)
Savannah River to Little River Inlet South Carolina,South-central South Carolina through southeastern and eastern North Carolina
Savannah River to Little River Inlet,Georgia coast through South Carolina and into southeastern North Carolina (including Cape Fear area)
B,B.
A,A.
A,A.
A,A.
B,A.
A,A.
B,D.
B,A.
Virginia,South Carolina coast and southern North Carolina coast (including Cape Fear to Surf City)
Virginia,South Carolina coast and the southeastern North Carolina coast (including Cape Fear region)
Virginia,South-central South Carolina through southeastern and eastern North Carolina
Virginia,Georgia coast through South Carolina and into southeastern North Carolina (including Cape Fear area)
65,14
120,15
120,40
120,42
None,24
120,48
120,85
12,90
D,D.
D,D.
D,D.
D,D.
D,C.
D,C.
D,C.
D,C.
D,D.
D,D.
D,D.
D,C.
No,Yes
Yes,Yes
No,No
No,No
D,B.
C,B.
D,B.
D,B.
12,14
24,15
36,40
36,42
B,B.
B,B.
B,B.
B,A.
B,B.
B,B.
B,B.
B,B.
B,B.
B,B.
B,B.
B,D.
Tornadoes are possible over the immediate South Carolina coastal region.,Dangerous rip currents along area beaches and an isolated tornado risk.
Life-threatening surf and rip current conditions are expected along portions of the southeastern United States coast.,High surf and dangerous rip currents beginning this weekend.
Life-threatening surf and rip current conditions are expected along portions of the southeastern United States coast.,High surf and dangerous rip currents along area beaches beginning this weekend.
"No additional hazards are specifically mentioned for Wilmington, NC, beyond wind, rainfall, and storm surge.",High surf and dangerous rip currents likely along southeastern North Carolina beaches
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": ""0%"",
    ""24_hours"": ""0%"",
    ""48_hours"": ""0%"",
    ""72_hours"": ""0%"",
    ""96_hours"": ""0%""
  }
}
```","{'in 12h': '0%', 'in 24h': '1%', 'in 48h': '9%', 'in 72h': '12%', 'in 96h': '4%'}"
"```json
{
  ""gale_force_probabilities"": {
    ""12_hours"": ""1"",
    ""24_hours"": ""1"",
    ""48_hours"": ""1"",
    ""72_hours"": ""1"",
    ""96_hours"": ""1""
  }
}
```","{'in 12h': '0%', 'in 24h': '3%', 'in 48h': '11%', 'in 72h': '17%', 'in 96h': '19%'}"
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": ""Low"",
    ""24_hours"": ""Low"",
    ""48_hours"": ""Low"",
    ""72_hours"": ""Low"",
    ""96_hours"": ""Low""
  }
}
```","{'in 12h': '0%', 'in 24h': '2%', 'in 48h': '6%', 'in 72h': '11%', 'in 96h': '2%'}"
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": 0,
    ""24_hours"": 0,
    ""48_hours"": 0,
    ""72_hours"": 0,
    ""96_hours"": 0
  }
}
```","{'in 12h': '0%', 'in 24h': '2%', 'in 48h': '12%', 'in 72h': '23%', 'in 96h': '25%'}"
29-05-2016,5/30/2016
28-05-2016,5/30/2016
27-05-2016,5/30/2016
28-05-2016,5/30/2016
28-05-2016,5/30/2016
28-05-2016,5/30/2016
27-05-2016,5/30/2016
27-05-2016,5/30/2016
28-05-2016,5/30/2016
28-05-2016,5/30/2016
27-05-2016,5/30/2016
27-05-2016,5/30/2016
2,2
3,2
3,2
3,2
0,2.0
1,2.0
0,2.0
1,2.0
2,1.0
2,1.0
2,1.0
2,1.0
B,B.
B,B.
B,B.
B,B.
