response,ground_truth
No,No
No,No
No,No
No,No
B,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
FL to NC,None for the Florida Gulf Coast; no tropical storm or hurricane watches issued west of the Atlantic coastline
Florida to North Carolina,None in effect – only the South Carolina coast is under consideration for watches at this time
GA to NC,None (no watches in effect)
NC to FL,Savannah River GA to Little River Inlet SC (Tropical Storm Watch area shown on advisory map)
Florida to North Carolina,"Savannah River, GA to Little River Inlet, SC under Tropical Storm Warning"
Florida to Georgia,"Tropical Storm Warning from Savannah River to Little River Inlet, SC"
Florida to North Carolina,Savannah River GA to Little River Inlet SC under Tropical Storm Warning
Florida Keys to North Carolina,"Savannah River to Little River Inlet, South Carolina (Tropical Storm Warning)"
"30.9N, 79.4W","31.0N, 79.5W"
"30.0N, 78.0W","30.3N, 78.5W"
"28.8N, 75.1W","29.0N, 75.9W"
"28.5N, 74.7W","28.5N, 74.7W"
SW,Stationary (expected to begin drifting NNW overnight)
NW,NW
WNW,WNW
WNW,WNW
Stationary,0 mph
14,13 mph
13,12 mph
13,13 mph
Florida,"Coastal Georgia, South Carolina, and eventually southeastern North Carolina"
Florida,southeastern U.S. coast from northern Georgia through coastal North Carolina
North Carolina,Coast from north-east Florida through the Carolinas within and near the forecast cone
Florida,"Georgia, South Carolina and southeastern North Carolina Atlantic coasts"
JACKSONVILLE,GAINESVILLE FL
JACKSONVILLE,GAINESVILLE FL
COCOA BEACH FL,CEDAR KEY FL
COCOA BEACH FL,CEDAR KEY FL
0,3%
0,3%
0,3%
0,3%
0,0%
0,0%
0,0%
0,0%
12,120
N/A,72
12,36
12,72
4,N/A
N/A,0
4,N/A
4,N/A
0,3%
N/A,3%
0,1%
0,3%
A,D.
A,B.
C,D.
B,A.
Savannah River to Little River Inlet South Carolina,"Coastal Georgia, South Carolina, and eventually southeastern North Carolina"
Savannah River to Little River Inlet South Carolina,southeastern U.S. coast from northern Georgia through coastal North Carolina
Savannah River to Little River Inlet South Carolina,Coast from north-east Florida through the Carolinas within and near the forecast cone
Savannah River to Little River Inlet,"Georgia, South Carolina and southeastern North Carolina Atlantic coasts"
B,B.
A,A.
A,A.
A,A.
A,D.
B,A.
A,D.
B,A.
Virginia,"Coastal Georgia, South Carolina, and eventually southeastern North Carolina"
Virginia,southeastern U.S. coast from northern Georgia through coastal North Carolina
Virginia,Coast from north-east Florida through the Carolinas within and near the forecast cone
Virginia,"Georgia, South Carolina and southeastern North Carolina Atlantic coasts"
65,12
120,24
120,39
120,36
None,0
120,0
48,0
12,N/A
D,D.
D,D.
D,D.
D,D.
D,A.
D,A.
D,A.
D,A.
D,D.
D,D.
D,C.
D,D.
No,No
No,No
No,No
No,No
D,C.
D,C.
D,C.
D,C.
12,12
24,24
36,39
36,36
B,D.
D,D.
B,B.
D,B.
B,B.
B,B.
B,B.
B,B.
B,B.
B,B.
B,B.
B,B.
Tropical storm conditions and life-threatening surf and rip current conditions are expected along the southeastern United States coast.,Increased rip-current risk along Gulf beaches
The system is expected to produce life-threatening surf and rip current conditions along portions of the southeastern United States coast through the weekend.,"Minimal – possible increase in Atlantic rip currents well east of the port, but no operational impact in Tampa Bay."
The system is expected to produce life-threatening surf and rip current conditions along portions of the southeastern United States coast through the weekend.,None significant for port operations
"No additional hazards are directly associated with the storm at Tampa Port Authority, FL, as it is not expected to impact the area.","Rip currents along Florida east-coast beaches, but no significant operational hazard anticipated in Tampa Bay."
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": ""0%"",
    ""24_hours"": ""0%"",
    ""48_hours"": ""0%"",
    ""72_hours"": ""0%"",
    ""96_hours"": ""0%""
  }
}
```","{'in 12h': '0%', 'in 24h': '1%', 'in 48h': '1%', 'in 72h': '2%', 'in 96h': '3%'}"
"```json
{
  ""gale_force_probabilities"": {
    ""12_hours"": ""1"",
    ""24_hours"": ""1"",
    ""48_hours"": ""1"",
    ""72_hours"": ""1"",
    ""96_hours"": ""1""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '2%', 'in 72h': '3%', 'in 96h': '0%'}"
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": ""Low"",
    ""24_hours"": ""Low"",
    ""48_hours"": ""Low"",
    ""72_hours"": ""Low"",
    ""96_hours"": ""Low""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '1%', 'in 72h': '1%', 'in 96h': '0%'}"
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": 0,
    ""24_hours"": 0,
    ""48_hours"": 0,
    ""72_hours"": 0,
    ""96_hours"": 0
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '2%', 'in 72h': '3%', 'in 96h': '3%'}"
01-06-2016,None
01-06-2016,None
01-06-2016,None
01-06-2016,None
01-06-2016,None
28-05-2016,None
01-06-2016,None
01-06-2016,None
01-06-2016,None
01-06-2016,None
01-06-2016,None
01-06-2016,None
2,0
3,0
3,0
3,0
0,None
1,None
0,None
1,None
0,None
0,None
0,None
0,None
A. None,A.
A. None,A.
A. None,A.
A. None,A.
