response,ground_truth
No,Yes
A,A.
A,A.
GA to SC,Edisto Beach SC to South Santee River SC (for Tropical Storm conditions)
Savannah to Cape Hatteras,Edisto Beach SC to South Santee River SC (Tropical Storm Warning)
"31.9N, 78.3W","31.9N, 78.3W"
WNW,WNW
16,16 mph
Georgia,"central and southern South Carolina coast and the Georgia coast, including areas near Brunswick"
SAVANNAH GA,SAVANNAH GA
0,6%
0,0%
N/A,12
N/A,0
N/A,6%
A,A.
South Carolina,"central and southern South Carolina coast and the Georgia coast, including areas near Brunswick"
A,A.
B,D.
Florida,"central and southern South Carolina coast and the Georgia coast, including areas near Brunswick"
120,9
24,24
C,B.
D,B.
D,B.
No,No
D,A.
12,9
A,B.
B,B.
B,B.
Flooding in urban areas along the southern South Carolina and Georgia coasts.,Thunderstorms with frequent lightning; brief reduced visibilities in heavy showers may disrupt vessel movements and cargo handling.
"{
  ""gale_probability"": {
    ""in 12h"": ""6"",
    ""in 24h"": ""15"",
    ""in 48h"": ""15"",
    ""in 72h"": ""15"",
    ""in 96h"": ""15""
  }
}","{'in 12h': '6%', 'in 24h': '6%', 'in 48h': '6%', 'in 72h': '6%', 'in 96h': '6%'}"
28-06-2021,None
28-28-2021,None
03-07-2021,None
1,0
0,None
None,None
B,A.
