response,ground_truth
No,Yes
No,Yes
A,A.
A,A.
A,B.
A,B.
TX to LA,None
Texas Coast to Louisiana Coast,
Texas to Florida,"Baffin Bay to High Island, Texas"
Galveston to Louisiana,"Baffin Bay to High Island, Texas (includes upper Texas coast)"
"27.6N, 95.3W","27.9N, 95.7W"
"27.1N, 94.2W","27.1N, 94.2W"
NW,NW
NW,NW
13,13 mph
12,12 mph
Texas,Central and upper Texas coast and western Louisiana coast
Louisiana,Texas coast from Baffin Bay through Galveston Bay and the upper Texas coastline including Beaumont/Port Arthur
PORT ARTHUR TX,PORT ARTHUR TX
PORT ARTHUR TX,PORT ARTHUR TX
53,30%
53,30%
11,<1%
11,<3%
24,6
24,6
24,N/A
24,N/A
30,30%
30,28%
B,B.
D,D.
Texas Coast,Central and upper Texas coast and western Louisiana coast
Baffin Bay to High Island Texas,Texas coast from Baffin Bay through Galveston Bay and the upper Texas coastline including Beaumont/Port Arthur
B,B.
B,B.
C,D.
A,D.
Texas,Central and upper Texas coast and western Louisiana coast
Texas,Texas coast from Baffin Bay through Galveston Bay and the upper Texas coastline including Beaumont/Port Arthur
36,6
12,10
12,24
12,36
B,B.
C,D.
D,B.
D,C.
D,B.
D,B.
No,Yes
No,Yes
C,A.
B,A.
3,6
12,10
B,A.
B,A.
B,C.
B,C.
C,C.
C,C.
Tornadoes are possible across portions of eastern Texas and far western Louisiana today and tonight.,A few tornadoes possible; localized freshwater flooding impacting road and rail access to the port
"Beaumont, TX, may experience flooding from heavy rainfall and potential inland flooding due to the storm's movement inland.",Freshwater flooding of low-lying areas and the potential for brief tornadoes in outer rain bands
"{
  ""gale_probability"": {
    ""in 12h"": ""3"",
    ""in 24h"": ""5"",
    ""in 48h"": ""8"",
    ""in 72h"": ""8"",
    ""in 96h"": ""8""
  }
}","{'in 12h': '28%', 'in 24h': '2%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
"{
  ""gale_probability"": {
    ""in 12h"": ""3"",
    ""in 24h"": ""5"",
    ""in 48h"": ""8"",
    ""in 72h"": ""8"",
    ""in 96h"": ""8""
  }
}","{'in 12h': '28%', 'in 24h': '2%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
16-06-2015,None
16-06-2015,None
16-06-2015,None
16-06-2015,None
20-06-2015,None
20-06-2015,None
5,0
5,0
5,None
5,None
6,None
4,None
B,A.
B,A.
