response,ground_truth
No,Yes
No,Yes
No,Yes
No,Yes
No,Yes
B,B.
A,B.
A,B.
A,B.
A,B.
A,A.
A,A.
A,A.
A,A.
A,A.
GA to NC,"Edisto Beach, SC to south of South Santee River, SC"
GA to NC,Edisto Beach SC to south of South Santee River SC
NC to FL,Edisto Beach SC to south of South Santee River SC (includes Charleston)
Florida to North Carolina,"Edisto Beach, South Carolina to Cape Lookout, North Carolina"
Florida to North Carolina,Edisto Beach SC to Cape Lookout NC
Savannah to Charleston,"South Santee River, SC to Cape Lookout, NC"
GA to NC,South Santee River SC to Cape Lookout NC
NC to FL,South Santee River SC to Cape Lookout NC
Florida to North Carolina,None
Florida to North Carolina,None
"32.7N, 78.1W","32.9N, 78.3W"
"32.0N, 77.5W","32.4N, 77.6W"
"31.6N, 77.3W","31.7N, 77.4W"
"31.5N, 77.7W","31.6N, 77.8W"
"31.5N, 77.6W","31.5N, 77.6W"
NW,NW
NNW,NNW
SW,Stationary (expected to begin NNW overnight)
NNW,NNW
N,N
3,3 mph
3,3 mph
Stationary,0 mph
2,1 mph
2,2 mph
Delaware,"South Carolina and southeastern North Carolina coasts, including Charleston area"
Delaware,Entire South Carolina coast and southeastern North Carolina coast within the forecast cone
Georgia,Southeastern U.S. coast from northern Georgia through North Carolina
Delaware,"Southeastern U.S. coast from northern Florida through North Carolina, including the entire South Carolina shoreline"
Delaware,"Georgia through North Carolina coasts, especially South Carolina shoreline"
CHARLESTON SC,CHARLESTON SC
CHARLESTON SC,CHARLESTON SC
CHARLESTON SC,CHARLESTON SC
WILMINGTON NC,CHARLESTON SC
WILMINGTON NC,CHARLESTON SC
32,32%
38,38%
47,47%
48,48%
48,48%
80,<1%
13,3%
9,9%
6,6%
6,6%
18,6
34,72
13,72
21,96
21,120
31,N/A
33,48
4,72
48,96
48,96
18,18%
33,38%
47,47%
5,48%
21,48%
B,B.
B,B.
B,B.
B,B.
D,D.
South Carolina,"South Carolina and southeastern North Carolina coasts, including Charleston area"
South Carolina,Entire South Carolina coast and southeastern North Carolina coast within the forecast cone
South Carolina,Southeastern U.S. coast from northern Georgia through North Carolina
South Carolina,"Southeastern U.S. coast from northern Florida through North Carolina, including the entire South Carolina shoreline"
South Carolina,"Georgia through North Carolina coasts, especially South Carolina shoreline"
B,B.
B,B.
B,B.
B,B.
B,B.
B,B.
B,B.
B,C.
B,D.
A,A.
Virginia,"South Carolina and southeastern North Carolina coasts, including Charleston area"
New Jersey,Entire South Carolina coast and southeastern North Carolina coast within the forecast cone
New York,Southeastern U.S. coast from northern Georgia through North Carolina
New York,"Southeastern U.S. coast from northern Florida through North Carolina, including the entire South Carolina shoreline"
Virginia,"Georgia through North Carolina coasts, especially South Carolina shoreline"
120,15
120,24
None,42
120,39
120,45
24,24
12,48
None,24
None,63
48,24
D,D.
C,D.
D,D.
D,D.
D,D.
D,B.
D,B.
D,C.
D,D.
D,B.
D,B.
D,D.
D,D.
D,D.
D,D.
No,No
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
C,A.
C,A.
D,A.
C,A.
C,A.
12,15
12,24
36,42
48,39
48,45
A,A.
A,A.
B,A.
B,A.
A,A.
B,A.
B,A.
B,B.
B,A.
B,B.
B,D.
B,D.
B,D.
B,D.
B,B.
Swells generated by Ana will likely cause life-threatening surf and rip currents.,Dangerous surf and rip currents along adjacent beaches
Swells generated by Ana will likely cause life-threatening surf and rip currents.,Dangerous surf and rip currents affecting vessel approaches and pilot boarding areas
Swells generated by Ana will likely cause life-threatening surf and rip currents.,Dangerous surf and rip currents along nearby beaches.
Swells generated by Ana are likely to cause life-threatening surf and rip currents.,Rough seas and high surf likely to disrupt vessel traffic and berth operations
Swells generated by Ana are likely to cause life-threatening surf and rip currents.,Hazardous marine conditions for vessel operations and pilot transfers.
"{
  ""gale_probability"": {
    ""in 12h"": ""10"",
    ""in 24h"": ""10"",
    ""in 48h"": ""10"",
    ""in 72h"": ""10"",
    ""in 96h"": ""10""
  }
}","{'in 12h': '18%', 'in 24h': '11%', 'in 48h': '1%', 'in 72h': '0%', 'in 96h': '0%'}"
"{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""1"",
    ""in 48h"": ""3"",
    ""in 72h"": ""4"",
    ""in 96h"": ""13""
  }
}","{'in 12h': '14%', 'in 24h': '29%', 'in 48h': '37%', 'in 72h': '38%', 'in 96h': '38%'}"
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": ""Present"",
    ""24_hours"": ""Present"",
    ""48_hours"": ""Present"",
    ""72_hours"": ""Present"",
    ""96_hours"": ""Present""
  }
}
```","{'in 12h': '13%', 'in 24h': '27%', 'in 48h': '43%', 'in 72h': '47%', 'in 96h': '47%'}"
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": ""X( 1)"",
    ""24_hours"": ""X( 1)"",
    ""48_hours"": ""X( 1)"",
    ""72_hours"": ""X( 1)"",
    ""96_hours"": ""X( 1)""
  }
}
```","{'in 12h': '21%', 'in 24h': '13%', 'in 48h': '9%', 'in 72h': '3%', 'in 96h': '2%'}"
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": ""X( 1)"",
    ""24_hours"": ""X( 1)"",
    ""48_hours"": ""X( 1)"",
    ""72_hours"": ""X( 1)"",
    ""96_hours"": ""X( 1)""
  }
}
```","{'in 12h': '21%', 'in 24h': '34%', 'in 48h': '43%', 'in 72h': '46%', 'in 96h': '48%'}"
09-05-2015,None
09-05-2015,None
09-05-2015,None
09-05-2015,None
09-05-2015,None
09-05-2015,None
09-05-2015,None
09-05-2015,None
09-05-2015,None
08-05-2015,None
09-05-2015,None
09-05-2015,None
08-05-2015,None
08-05-2015,None
07-05-2015,None
5,0
5,0
3,0
5,0
5,0
5,None
5,None
1,None
5,None
5,None
34,None
34,None
64,None
4,None
4,None
A. None,A.
B,A.
B,A.
B,A.
B,A.
