response,ground_truth
No,No
No,No
No,Yes
No,Yes
No,Yes
No,Yes
No,Yes
No,Yes
No,Yes
No,Yes
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,B.
A,A.
A,A.
A,A.
A,A.
A,B.
A,C.
A,C.
A,C.
A,C.
A,A.
A,A.
A,A.
Haiti to Florida,Hurricane Watch north of Surf City NC to Cape Lookout NC
Florida to South Carolina,"Tropical Storm Warning from Sebastian Inlet to Cocoa Beach, FL and from north of Surf City to Duck, NC (including the Pamlico & Albemarle Sounds)"
Florida to North Carolina,Englewood to Anclote River (Gulf side of Florida)
Florida to North Carolina,None
Florida to North Carolina,North of Fernandina Beach FL to Edisto Beach SC
Florida to North Carolina,"Hurricane Watch north of Flagler/Volusia county line to Fernandina Beach; Tropical Storm Warning Chokoloskee to Golden Beach, Florida Keys Seven-Mile Bridge eastward and Florida Bay"
Florida to North Carolina,Sebastian Inlet to Flagler/Volusia county line (Hurricane Watch)
Tampa to New Bern,"Seven Mile Bridge (Florida Keys) northward to south of Deerfield Beach, including Lake Okeechobee"
Jamaica to Dominican Republic,None
Jamaica to Florida,N/A (no Florida watches yet issued)
Haiti to Florida,"Hurricane Warning north of Fernandina Beach FL to Surf City NC; Tropical Storm Warning north of Surf City NC to Duck NC, Pamlico & Albemarle Sounds, and north of Flagler/Volusia county line FL to Fernandina Beach FL"
Miami to Jacksonville,"Hurricane Warning from Cocoa Beach, FL to Surf City, NC"
Florida to Bahamas,Ocean Reef to south of Boca Raton (TS Wng); Boca Raton to South Santee River SC (Hurr Wng)
Cape Fear to Cape Canaveral,"North of Golden Beach, FL to Edisto Beach, SC, including Lake Okeechobee"
Florida to Bahamas,North of Golden Beach FL to Fernandina Beach FL (includes Port Everglades)
Florida to Bahamas,"Hurricane Warning North of Golden Beach to the Flagler/Volusia county line including Lake Okeechobee and all of southeastern, central and northwestern Bahamas"
Florida to Bahamas,"North of Golden Beach to Sebastian Inlet, including Port Everglades area and Lake Okeechobee (Hurricane Warning)"
Florida to Bahamas,"No Florida warnings yet (warnings confined to Haiti, Cuba and the Bahamas)"
Haiti to Dominican Republic,None
Jamaica to Florida,N/A (no Florida warnings yet issued)
"30.7N, 80.6W","31.2N, 80.5W"
"28.9N, 80.3W","29.4N, 80.5W"
"26.6N, 78.9W","27.1N, 79.2W"
"24.6N, 77.5W","25.1N, 77.8W"
"23.0N, 76.0W","23.4N, 76.4W"
"21.5N, 74.9W","21.8N, 75.2W"
"20.1N, 74.3W","20.4N, 74.4W"
"18.4N, 74.2W","18.9N, 74.3W"
"16.3N, 74.7W","16.9N, 74.6W"
"15.4N, 74.9W","15.6N, 75.0W"
N,N (010°)
NNW,NNW
NW,NW
NW,NW (325°)
NW,NW
NNW,NW
N,N
N,N
N,N
N,N
