response,ground_truth
No,No
No,No
No,Yes
No,Yes
No,Yes
No,Yes
No,Yes
No,No
B,A.
B,A.
B,A.
B,A.
B,A.
B,A.
B,A.
A,A.
B,A.
B,A.
B,A.
A,A.
A,A.
A,A.
A,A.
A,A.
Puerto Rico to the Virgin Islands,"Tropical Storm Watch in effect for British Virgin Islands, St. Thomas and St. John (northern U.S. Virgin Islands), Montserrat, St. Kitts and Nevis"
Puerto Rico to the Virgin Islands,N/A
Puerto Rico to the Virgin Islands,"Hurricane Watch – Antigua, Barbuda, Anguilla, Sint Maarten, St. Martin; Tropical Storm Watch – Montserrat, St. Kitts, Nevis, Saba, St. Eustatius"
Puerto Rico to the Virgin Islands,"Hurricane Watch: Antigua & Barbuda; Tropical Storm Watch: Anguilla, Montserrat, St. Kitts & Nevis, Saba, St. Eustatius"
13.9N 45.8W to 13.9N 45.8W,None in effect
5 AM Wed to 2 AM Thu,
10N to 25N,None
10N to 25N,None
Puerto Rico to Dominican Republic,"Hurricane Warning for Barbuda, Anguilla, Sint Maarten, St. Martin, St. Barthelemy; Tropical-storm Warning for Antigua, Saba and St. Eustatius"
Puerto Rico to Dominican Republic,N/A
Puerto Rico to Dominican Republic,"Tropical Storm Warning – Antigua, Barbuda, Anguilla"
50W to 60W,None in effect
13.9N to 15N,None in effect
5 AM Wed to 2 AM Thu,
10N to 25N,None
10N to 25N,None
"16.7N, 58.8W","16.9N, 59.3W"
"16.1N, 56.2W","16.3N, 57.1W"
"15.6N, 53.2W","15.6N, 53.9W"
"14.8N, 49.1W","14.9N, 50.6W"
"13.9N, 45.8W","14.4N, 47.5W"
"12.5N, 42.8W","13.1N, 44.5W"
"12.5N, 40.6W","12.3N, 41.7W"
"12.3N, 39.1W","12.3N, 39.1W"
WNW,WNW
WNW,WNW
WNW,W
WNW,WNW
WNW,WNW
W,WNW
W,W
WNW,WNW
17,14 mph
16,18 mph
18,18 mph
18,18 mph
16,17 mph
13,17 mph
12,14 mph
13,13 mph
Puerto Rico,Northern Leeward Islands from Guadeloupe northward to Anguilla and adjacent waters
Puerto Rico,Northeastern Leeward Islands from Guadeloupe northward to Anguilla; possible effects for the Virgin Islands and northern Puerto Rico as the system passes northeast of the area
Puerto Rico,Northern Leeward Islands from Dominica northward to Anguilla (including US/UK Virgin Islands and Puerto Rico for peripheral effects)
Florida,"Northern Leeward Islands and U.S./British Virgin Islands, including St. Croix"
Dominican Republic,Northern Leeward Islands northward toward the Bahamas and western Atlantic
Florida,Northern Leeward Islands and adjacent Atlantic waters; cone brushes the northern U.S. Virgin Islands
Dominican Republic,"Leeward Islands from Dominica northward, including the U.S. and British Virgin Islands and Puerto Rico late weekend"
Jamaica,Northern Leeward Islands and nearby northeast Caribbean waters
SAINT CROIX,SAINT CROIX
