response,ground_truth
No,No
No,No
No,No
No,No
No,Yes
No,No
No,No
No,No
No,No
No,No
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
Florida coast,Storm Surge Warning from Indian Pass FL to Yankeetown FL; Tropical Storm Warning from Navarre FL to the Wakulla/Jefferson County line FL
Florida coast,Florida Panhandle from the Alabama/Florida border to Navarre (tropical-storm watch)
Louisiana coast to Florida coast,"Alabama/Florida border eastward to Ochlockonee River, FL (northern Gulf Coast)"
85W to 70W,None in effect
Florida to Louisiana,N/A – watches confined to Florida Keys and possibly later northern Gulf Coast
Florida coast,"Tropical Storm Watch from Englewood FL southward and eastward to Ocean Reef, including portions of the southwest Florida coast."
85W to 75W,"Cuban provinces of Ciego de Avila, Camaguey, Las Tunas, Holguin and Granma; southwest coast of Florida from Englewood southward and eastward to Ocean Reef"
80W to 75W,Tropical-storm watch from Ocean Reef FL westward through the Florida Keys to Dry Tortugas and along the southwest Florida coast to Bonita Beach; several central Cuban provinces under watch
Dominican Republic to Puerto Rico,"Northern coast of Haiti, southeastern Bahamas, and several eastern-central Cuban provinces"
Jamaica to Florida,"Haiti northern coast, Turks & Caicos, SE Bahamas, portions of central & eastern Cuba"
Florida Keys to Florida Coast,Same as watch areas – no hurricane warnings in force
Florida to Louisiana,Indian Pass FL to Yankeetown FL (storm-surge warning) and Navarre FL to Wakulla/Jefferson County line FL (tropical-storm warning)
Louisiana to Florida,None issued as of this advisory
Louisiana to Florida,None in effect
Florida to Louisiana,Tropical Storm Warning: Florida Keys west of Seven Mile Bridge to Dry Tortugas
Florida Keys to Florida Coast,Tropical Storm Warning for the Florida Keys west of Ocean Reef to Dry Tortugas and Florida Bay.
Cuba to Florida,"Florida Keys west of Ocean Reef to Dry Tortugas, including Florida Bay"
Grand Bahama to Abaco,None issued as of advisory #13
Dominican Republic to Puerto Rico,None in effect (only watches issued as of Advisory #11)
Puerto Rico to Florida,Dominican Republic south coast from Punta Palenque eastward and north coast east of Haiti–DR border
"27.3N, 85.9W","27.9N, 86.0W"
"26.1N, 84.9W","26.8N, 85.3W"
"23.8N, 84.3W","24.4N, 84.6W"
"23.3N, 83.2W","24.0N, 84.6W"
"22.7N, 80.6W","23.3N, 81.7W"
"22.3N, 78.4W","22.3N, 79.6W"
"21.5N, 75.6W","22.0N, 76.7W"
"20.9N, 74.4W","21.3N, 75.3W"
"19.5N, 72.2W","20.2N, 73.5W"
"18.2N, 69.7W","18.9N, 71.0W"
NNW,N
NNW,NNW
WNW,NNW
WNW,WNW
W,WNW
WNW,W
WNW,WNW
WNW,WNW
WNW,WNW
WNW,WNW
9,9 mph
12,10 mph
9,8 mph
