response,ground_truth
No,No
No,No
B,A.
B,A.
B,A.
B,A.
"Savannah, GA to Cape Hatteras, NC",None affecting South Carolina; watches (yellow) only north of Cape May NJ
None,Tropical Storm Warning in effect from Cape May NJ to Watch Hill RI including Long Island and Long Island Sound
Savannah to Cape Hatteras,"Tropical Storm Warning from Cape May, NJ to Watch Hill, RI including Long Island and Long Island Sound"
None,same as watch area (Cape May NJ to Watch Hill RI)
"36.7N, 74.9W","37.4N, 74.8W"
"35.5N, 74.9W","35.5N, 74.9W"
N,N
N,N
8,10 mph
7,7 mph
New Jersey,Mid-Atlantic coast from Delaware northward to southern New England
New England,Mid-Atlantic coastline from North Carolina northward through New England
WORCESTER MA,None listed for South Carolina; nearest table entries begin at Ocean City MD
WORCESTER MA,N/A (Charleston not listed in wind-probability table)
0,0%
0,0%
0,0%
0,0%
N/A,0
N/A,N/A
N/A,0
N/A,N/A
N/A,0%
N/A,0%
D,B.
D,B.
Delmarva Peninsula,Mid-Atlantic coast from Delaware northward to southern New England
Mid-Atlantic coast,Mid-Atlantic coastline from North Carolina northward through New England
B,B.
B,B.
B,B.
B,B.
Boston,Mid-Atlantic coast from Delaware northward to southern New England
New York,Mid-Atlantic coastline from North Carolina northward through New England
104,18
12,21
12,0
12,0
D,D.
C,D.
D,A.
D,A.
D,A.
D,A.
No,No
No,No
D,A.
D,A.
36,18
48,21
A,D.
B,D.
B,B.
B,B.
B,B.
B,B.
"Isolated tornadoes are possible over portions of New Jersey, southeast New York, and southern New England.",None
Flooding,None
"{
  ""gale_force_probability"": {
    ""12_hours"": ""1"",
    ""24_hours"": ""1"",
    ""48_hours"": ""1"",
    ""72_hours"": ""1"",
    ""96_hours"": ""1""
  }
}","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": ""X(12)"",
    ""24_hours"": ""X(23)"",
    ""48_hours"": ""X(24)"",
    ""72_hours"": ""X(24)"",
    ""96_hours"": ""X(25)""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
10-07-2020,None
09-07-2020,None
10-07-2020,None
09-07-2020,None
10-07-2020,None
09-07-2020,None
5,0
5,0
5,None
5,None
0,None
0,None
A. None,A.
A. None,A.
