response,ground_truth
No,Yes
No,Yes
No,Yes
No,Yes
No,Yes
No,Yes
No,Yes
No,Yes
No,Yes
No,No
A,A.
A,C.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,C.
A,C.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
Florida Keys to Florida,"North of Fernandina Beach, FL to Edisto Beach, SC"
Florida Keys to Florida Coast,"Storm Surge Watch from north of the Volusia/Brevard County line to Isle of Palms, South Carolina; Hurricane Watch north of Fernandina Beach to Edisto Beach, South Carolina"
Florida Keys to Miami,North of the Volusia/Brevard County Line to Fernandina Beach (includes Jacksonville)
Florida to the Virgin Islands,Hurricane Watch north of Jupiter Inlet to the Flagler/Volusia County Line; Storm Surge Watch north of Sebastian Inlet to Ponce Inlet
Florida Keys to Florida,Storm-surge and hurricane watches extend north of Jupiter Inlet to Sebastian Inlet and north of Bonita Beach to Anna Maria Island (central-east and central-west Florida coasts).
Florida to the Virgin Islands,Hurricane Watch presently posted only from Jupiter Inlet southward around the Florida peninsula to Bonita Beach and the Florida Keys
85W to 70W,"Hurricane Watch from Matanzas, Cuba eastward to Guantanamo; Northwestern Bahamas"
Cuba to Hispaniola,Hurricane Watch: Cuba from Matanzas eastward and the central Bahamas
Florida Keys to Florida,None issued for U.S. coast as of Advisory 28
Florida Keys to Florida,"Hurricane and tropical-storm watches confined to northern Hispaniola, Turks & Caicos, and southeast Bahamas"
Florida Keys to Florida,"Fernandina Beach southward around the Florida peninsula to Indian Pass, including the Florida Keys and Florida Bay"
Florida Keys to Florida,Hurricane Warning from Fernandina Beach southward around the Florida peninsula to the Aucilla River; Storm Surge Warning from the Volusia/Brevard County line southward around the peninsula to the Suwanee River
Florida Keys to Florida,"Volusia/Brevard County Line southward around the Florida peninsula to Anclote River, Florida Keys, Lake Okeechobee, Florida Bay"
Florida to Bahamas,"Hurricane Warning Jupiter Inlet southward around the Florida peninsula to Bonita Beach, including the Keys; Storm Surge Warning Sebastian Inlet southward around the peninsula to Venice"
Florida Keys to Florida,"Hurricane warnings from Jupiter Inlet southward around the Florida peninsula to Bonita Beach, including the Florida Keys, Lake Okeechobee and the Bahamas; Storm-surge warning Jupiter Inlet southward to Bonita Beach."
Florida to Bahamas,None north of Jupiter Inlet at this time
Jamaica to Florida,"Hurricane Warning for Puerto Rico, northern Dominican Republic, northern Haiti, Turks & Caicos, southeastern and central Bahamas"
Jamaica to Haiti,"Hurricane Warning: Northern Leeward Islands, Virgin Islands, Puerto Rico, northern Dominican Republic, northern Haiti, Turks & Caicos, southeastern Bahamas"
Florida Keys to Haiti,None issued for U.S. coast as of Advisory 28
Florida to Bahamas,"Hurricane warnings for northern Leeward Islands, Virgin Islands and Puerto Rico; no Florida warnings yet"
"23.5N, 81.0W","23.7N, 81.3W"
"22.8N, 79.8W","23.1N, 80.2W"
"22.1N, 77.7W","22.3N, 78.2W"
"22.0N, 75.3W","22.0N, 76.0W"
"21.3N, 72.4W","21.5N, 73.3W"
"20.4N, 69.7W","20.7N, 70.4W"
"19.4N, 66.8W","19.7N, 67.7W"
"18.2N, 64.0W","18.5N, 64.7W"
"17.4N, 61.1W","17.7N, 61.8W"
"16.8N, 58.4W","16.8N, 58.4W"
NW,NW (310°)
W,W
W,W
WNW,W
WNW,WNW
WNW,WNW
WNW,WNW
WNW,WNW
WNW,WNW
W,W (turning WNW tonight)
6,6 mph
9,9 mph
13,12 mph
14,14 mph
16,16 mph
16,16 mph
16,16 mph
16,16 mph
15,15 mph
14,14 mph
Florida,"Entire Florida coastline (Atlantic and Gulf) and southeast Georgia, including Jacksonville’s Atlantic coast and lower St. Johns River"
Florida,"Entire Florida peninsula, especially the west coast, with significant impacts also expected along the northeast Florida and southeast Georgia coasts including Jacksonville"
Florida,"Entire Florida peninsula, Keys, and the Georgia coast"
Florida,"Entire Florida coast, especially Keys to northeastern Florida, then Georgia and South Carolina coasts"
Florida,"Entire Florida east coast, especially from the Keys northward through northeast Florida, and continuing into coastal Georgia and South Carolina."
Florida,"Entire Florida east coast, Georgia coast, and portions of South Carolina northward to North Carolina are within the day-4/5 cone"
Florida,"Entire Florida coast, Georgia coast, and portions of the Carolinas likely to experience hazardous conditions"
Florida,"Northern Leeward Islands through the Bahamas, Cuba, then the entire Florida peninsula and adjacent Georgia coast"
Florida,Entire Florida peninsula including the northeast Florida coast and adjacent Georgia coast
Florida,"Northern Leeward Islands, Virgin Islands, Puerto Rico, north coast of Hispaniola, Turks & Caicos, southeast and central Bahamas, Cuba, and potentially the Florida peninsula later in the period"
FT MYERS,JACKSONVILLE
Tallahassee,JACKSONVILLE
MIAMI,JACKSONVILLE FL
NORTH MYRTLE BEACH,JACKSONVILLE
FTL,JACKSONVILLE
Tampa,JACKSONVILLE
Tampa,JACKSONVILLE
ST. AUGUSTINE,JACKSONVILLE FL
HAVANA,JACKSONVILLE
HAVANA,JACKSONVILLE
0,58%
0,87%
0,79%
0,75%
0,81%
0,60%
0,62%
0,42%
0,9%
0,8%
0,7%
0,47%
0,37%
0,36%
0,44%
0,26%
0,31%
0,19%
0,0%
0,0%
34,30
34,72
34,96
34,120
0,96
34,120
0,96
0,108
0,120
0,120
5,30
3,48
0,72
12,96
0,96
0,96
0,96
1,108
12,N/A
12,N/A
0,41%
0,87%
0,79%
0,75%
0,58%
0,60%
0,33%
0,37%
0,9%
0,8%
D,A.
D,A.
B,B.
C,A.
B,B.
B,C.
B,D.
B,B.
B,C.
B,D.
Florida Keys,"Entire Florida coastline (Atlantic and Gulf) and southeast Georgia, including Jacksonville’s Atlantic coast and lower St. Johns River"
Florida Keys,"Entire Florida peninsula, especially the west coast, with significant impacts also expected along the northeast Florida and southeast Georgia coasts including Jacksonville"
Florida Keys,"Entire Florida peninsula, Keys, and the Georgia coast"
Florida Keys,"Entire Florida coast, especially Keys to northeastern Florida, then Georgia and South Carolina coasts"
Florida Keys,"Entire Florida east coast, especially from the Keys northward through northeast Florida, and continuing into coastal Georgia and South Carolina."
