response,ground_truth
No,Yes
No,Yes
No,Yes
No,Yes
No,Yes
No,Yes
No,Yes
No,No
No,No
No,No
B,A.
B,A.
A,A.
B,A.
B,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
Florida to North Carolina,"Tropical-storm watch in effect north of Altamaha Sound, GA, to South Santee River, SC (farther south of the port)"
Florida coast to North Carolina coast,"Mouth of St. Marys River, FL to South Santee River, SC (no active watch for Virginia at this time)"
Florida to North Carolina,Tropical Storm Watches extend west of the Ochlockonee River FL to Indian Pass FL; no watches posted north of Florida at this time
Florida Keys to Florida Coast,"Florida Keys east of Craig Key to Ocean Reef, Florida Bay, and the west coast of Florida from Englewood northward to the Aucilla River; Cuban province of Artemisa"
Florida to North Carolina,"Cayman Brac and Little Cayman, upper Florida Keys east of Craig Key to Ocean Reef, Florida Bay, and the west coast of Florida from Flamingo northward to the Anclote River"
Florida to North Carolina,"Cayman Brac and Little Cayman; Cuban provinces of Matanzas, Mayabeque, and Havana; Florida Keys from Craig Key westward to the Dry Tortugas"
Florida Keys to Florida Coast,Hurricane Watch for eastern Cuba; Tropical Storm Watch for Florida Keys Craig Key westward to Dry Tortugas (no watches posted north of Florida yet)
Florida to Cuba,"Hurricane/Tropical-storm watches confined to Hispaniola, Cuba and surrounding Caribbean islands"
Jamaica to Florida,
Jamaica to Dominican Republic,"Hurricane Watch for southern Haiti; Tropical Storm Watch for Grenada, Saba, Sint Eustatius, Jamaica, Dominica"
Miami to Jacksonville,Hurricane and storm-surge warnings limited to Florida Gulf Coast (well south of the port)
Florida to Georgia,Florida Keys and west coast of Florida from Flamingo to Ochlockonee River
Miami to New York,Tropical Storm Warnings cover Florida Keys and Florida west coast from Flamingo to Ochlockonee River; no warnings for Mid-Atlantic coast
Florida to Bahamas,"Cuban provinces Camaguey, Ciego de Avila, Sancti Spiritus, Villa Clara, Mayabeque & Havana; Florida Keys Craig Key westward to Dry Tortugas; west coast of Florida Flamingo to Englewood"
Florida to Louisiana,Florida Keys from Craig Key westward to the Dry Tortugas; numerous Cuban provinces
Florida to Puerto Rico,"Southern Haiti (Port-au-Prince to the DR border), Jamaica, and the Cuban provinces of Camaguey eastward to Guantanamo"
Jamaica to Florida,"Hurricane Warning southern Haiti; Tropical Storm Warnings Haiti coast, Jamaica, and much of eastern–central Cuba"
Cuba to Florida,"Warnings limited to southern Hispaniola, Jamaica and portions of Cuba – no U.S. Atlantic coast warnings in effect"
Jamaica to Florida,
Puerto Rico to Dominican Republic,"Hurricane Warning for Barbados, St. Lucia, St. Vincent and the Grenadines; Tropical Storm Warning for Martinique, southern Dominican Republic, entire coast of Haiti"
"25.8N, 83.0W","26.6N, 83.1W"
"24.1N, 82.4W","24.5N, 82.6W"
"22.7N, 81.9W","22.9N, 81.9W"
"21.0N, 79.9W","21.4N, 80.7W"
"19.8N, 77.9W","20.2N, 78.7W"
"18.1N, 75.5W","18.3N, 76.2W"
"17.5N, 73.9W","17.8N, 74.7W"
"16.2N, 69.0W","16.5N, 70.3W"
"14.2N, 63.7W","14.4N, 65.1W"
"12.7N, 58.6W","13.1N, 60.1W"
N,N
NNW,NNW
NW,NW
NW,NW
NW,NW (310°)
WNW,WNW
WNW,WNW
WNW,WNW
SW,WNW
WNW,WNW
10,14 mph
12,12 mph
14,13 mph
14,14 mph
14,15 mph
14,13 mph
28,23 mph
31,31 mph
30,30 mph
28,28 mph
Florida,"Florida west coast, Georgia and the Carolinas, then the Mid-Atlantic coast including southeastern Virginia"
Florida,"West coast of Florida, Georgia coast, South and North Carolina coasts, Mid-Atlantic coast including southeast Virginia"
Florida,"Entire U.S. East Coast from Florida Keys to New England, including coastal Georgia, the Carolinas, and southeast Virginia"
Florida,"Florida peninsula west coast, coastal Georgia, South Carolina, North Carolina, and Mid-Atlantic including southeastern Virginia"
Florida,"Central and western Cuba, Florida Keys and west coast of Florida, Florida Big Bend, coastal Georgia, South Carolina, North Carolina and the Mid-Atlantic coast (including Virginia)"
Florida,"Jamaica, southern Hispaniola, Cuba, the Florida Keys and peninsula, coastal Georgia and the Carolinas, and the Mid-Atlantic coast (including Virginia)"
Florida,"Entire west coast of Florida, Georgia and the Carolinas, extending northward to the Mid-Atlantic shoreline (including southeastern Virginia)"
Florida,Projected impact corridor from the Florida Keys northward along the Southeast coast through the Carolinas; mid-Atlantic (including Virginia) only marginally affected late in the 5-day period
Florida,"Windward Islands, southern Leeward Islands, southern Dominican Republic & Haiti, Jamaica, Cuba, Florida Peninsula (future)"
Florida,"Windward Islands, southern Leeward Islands, southern Hispaniola, Jamaica, Cuba, eastern Gulf Coast of the U.S."
MOREHEAD CITY,NORFOLK VA
CAPE HATTERAS,NORFOLK VA
OCEAN CITY MD,NORFOLK VA
"The closest weather forecast location to Virginia, VA, in the table is Panama City, FL.",NORFOLK VA
OCEAN CITY MD,NORFOLK VA
"The closest weather forecast location to Virginia, VA, in the table is GFMX 290N850W.",NORFOLK VA
"The closest weather forecast location to Virginia, VA, in the table is Panama City, FL.",NORFOLK VA
"The closest weather forecast location to Virginia, VA, in the table is Norfolk, VA.",NORFOLK VA
Tampa,RALEIGH NC
PONCE PR,CHARLOTTE NC
0,11%
0,11%
0,9%
0,10%
0,7%
0,9%
0,13%
0,3%
0,3%
0,3%
0,<3%
0,0%
0,<3%
0,<3%
0,<3%
0,0%
0,3%
0,<1%
0,0%
0,0%
0,72
0,72
0,96
0,96
0,120
0,120
0,120
0,120
0,≈120
0,120
0,N/A
0,N/A
0,
0,NA
0,N/A
0,N/A
0,120
0,
0,N/A
0,N/A
0,11%
0,11%
0,9%
0,10%
0,7%
0,9%
0,13%
0,3%
0,3%
0,3%
B,C.
C,D.
A,D.
C,B.
D,C.
B,C.
B,A.
B,D.
C,D.
B,A.
north Florida Gulf coast,"Florida west coast, Georgia and the Carolinas, then the Mid-Atlantic coast including southeastern Virginia"
