response,ground_truth
No,No
No,No
No,No
No,No
No,No
No,No
No,No
No,Yes
No,Yes
No,Yes
B,A.
B,A.
B,A.
B,A.
B,A.
A,A.
C,A.
B,A.
C,A.
B,A.
C,A.
C,A.
C,A.
C,A.
C,A.
C,A.
C,A.
C,C.
C,C.
A,C.
Florida Keys to Florida,North of Fernandina Beach FL to Edisto Beach SC under Hurricane Watch; Tropical-storm watches/warnings extend northward to South Santee River SC and westward along the Florida Panhandle coast.
Florida Keys to Florida,None
Florida Keys to Florida,None
Florida to the Virgin Islands,"North of Jupiter Inlet to the Flagler/Volusia County Line; North of Bonita Beach to Anclote River; Cuban provinces of Guantanamo, Holguin, Las Tunas and Matanzas"
Florida to Bahamas,N/A – no watches in effect for the U.S. Virgin Islands
Florida to the Virgin Islands,"Jupiter Inlet southward around the Florida peninsula to Bonita Beach, including the Florida Keys, Lake Okeechobee and Florida Bay; Cuba from Matanzas eastward to Guantanamo"
85W to 70W,Hurricane Watches are in effect only for Cuba (Matanzas eastward) and the north-western Bahamas
Cuba to Florida,Cuba from Matanzas province eastward to Guantanamo province and the Central Bahamas (Hurricane Watch)
Florida Keys to Florida,
Florida Keys to Florida,"Guadeloupe, Dominican Republic north coast to Haiti north coast, Turks and Caicos Islands, and the southeastern Bahamas"
Florida Keys to Florida,"Hurricane warnings for Fernandina Beach FL southward around the Florida peninsula to Indian Pass, including the Florida Keys, Lake Okeechobee and Florida Bay; Storm-surge warnings from South Santee River SC southward around the peninsula to the Ochlockonee River FL including Tampa Bay."
Florida Keys to Florida,None
Florida Keys to Florida,None
Florida to Bahamas,"Jupiter Inlet southward around the Florida peninsula to Bonita Beach, the Florida Keys, Lake Okeechobee, Florida Bay, the southeastern, central and northwestern Bahamas, and the north-coast Cuban provinces of Camaguey, Ciego de Avila, Sancti Spiritus and Villa Clara"
Florida Keys to Florida,"Hurricane and storm-surge warnings currently confined to the Bahamas, Cuba, the Florida Keys and the south-eastern Florida coast"
Florida to Bahamas,"Dominican Republic north coast, northern Haiti, Turks & Caicos, southeastern-central-northwestern Bahamas"
Jamaica to Florida,"Hurricane Warnings cover Puerto Rico, northern Hispaniola and the Turks & Caicos / southeastern & central Bahamas"
Jamaica to Haiti,"U.S. Virgin Islands, British Virgin Islands, Puerto Rico (including Vieques & Culebra), northern Dominican Republic, northern Haiti, Southeastern Bahamas and Turks & Caicos"
Florida Keys to Haiti,"U.S. Virgin Islands, British Virgin Islands, northern Leeward Islands, Puerto Rico and nearby islands"
Florida to Bahamas,"Antigua, Barbuda, Anguilla, Montserrat, St. Kitts & Nevis, Saba, St. Eustatius, Sint Maarten, Saint Martin, Saint Barthelemy, British Virgin Islands, U.S. Virgin Islands, Puerto Rico (including Vieques & Culebra)"
"23.5N, 81.0W","23.7N, 81.3W"
