response,ground_truth
No,No
No,No
A,A.
A,A.
A,A.
A,A.
TX to LA,None
Texas Coast to Louisiana Coast,None in effect for the Great Lakes; tropical storm watch only along Texas coast is outside the Great Lakes region
Galveston to Freeport,"Baffin Bay to High Island, Texas (Tropical Storm Warning area)"
Galveston to Louisiana,"Tropical Storm Warning from Baffin Bay to High Island, Texas"
"27.6N, 95.3W","27.9N, 95.7W"
"27.1N, 94.2W","27.1N, 94.2W"
NW,NW
NW,NW
13,13 mph
12,12 mph
Texas,Central and upper Texas Gulf Coast; western Louisiana coastline
Louisiana,Texas coastline and immediately adjacent western Louisiana coast
GFMX 280N 910W,None
GFMX 280N 910W,None
0,0%
0,0%
0,0%
0,0%
N/A,N/A
N/A,N/A
N/A,N/A
N/A,N/A
N/A,0%
N/A,0%
C,B.
D,A.
Texas coast,Central and upper Texas Gulf Coast; western Louisiana coastline
Baffin Bay to High Island Texas,Texas coastline and immediately adjacent western Louisiana coast
B,B.
B,B.
C,A.
B,D.
Texas,Central and upper Texas Gulf Coast; western Louisiana coastline
Texas,Texas coastline and immediately adjacent western Louisiana coast
36,≈6
12,10
None,N/A
None,N/A
B,D.
C,D.
A,A.
D,A.
D,A.
D,A.
No,No
No,No
D,A.
D,A.
3,≈6
12,10
D,D.
B,D.
B,B.
B,B.
B,B.
B,B.
Tornadoes are possible across portions of eastern Texas and far western Louisiana today and tonight.,None
"No additional hazards are directly associated with the storm at Cleveland-Cuyahoga Port, OH, as it is not in the path of the storm.",None
"{
  ""gale_probability"": {
    ""in 12h"": ""3"",
    ""in 24h"": ""5"",
    ""in 48h"": ""8"",
    ""in 72h"": ""8"",
    ""in 96h"": ""9""
  }
}","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
"{
  ""gale_probability"": {
    ""in 12h"": ""3"",
    ""in 24h"": ""5"",
    ""in 48h"": ""8"",
    ""in 72h"": ""8"",
    ""in 96h"": ""8""
  }
}","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
16-06-2015,None
16-06-2015,None
16-06-2015,None
16-06-2015,None
20-06-2015,None
20-06-2015,None
5,0
5,0
5,None
5,None
0,None
0,None
A. None,A.
A. None,A.
