response,ground_truth
No,Yes
A,A.
A,A.
Florida to North Carolina,"Anclote River to Englewood, FL (west-central Florida Gulf coast)"
Miami to Jacksonville,None
"27.7N, 83.5W","27.7N, 83.5W"
E,E
8,8 mph
Florida,"West-central Florida today, then the Atlantic coasts of Florida, Georgia, South Carolina and North Carolina through Thursday"
NEW RIVER NC,Bald Head Island NC
0,≈15%
0,≈1%
N/A,36
N/A,36
N/A,≈15%
B,A.
Tampa Bay Area,"West-central Florida today, then the Atlantic coasts of Florida, Georgia, South Carolina and North Carolina through Thursday"
A,A.
B,D.
Florida,"West-central Florida today, then the Atlantic coasts of Florida, Georgia, South Carolina and North Carolina through Thursday"
120,6
None,36
C,D.
D,B.
D,C.
No,No
D,B.
12,6
D,B.
B,B.
B,B.
Flooding from heavy rainfall and potential inland flooding.,High surf and dangerous rip currents along South Carolina beaches
"{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""1"",
    ""in 48h"": ""1"",
    ""in 72h"": ""1"",
    ""in 96h"": ""1""
  }
}","{'in 12h': '5%', 'in 24h': '10%', 'in 48h': '15%', 'in 72h': '5%', 'in 96h': '0%'}"
01-08-2017,None
05-08-2017,None
05-08-2017,None
5,0
5,None
0,None
A. None,A.
