response,ground_truth
No,Yes
No,Yes
B,A.
B,A.
B,B.
B,B.
"Savannah, GA to Cape Hatteras, NC",None
None,None
Savannah to Cape Hatteras,"Cape May, NJ to Watch Hill, RI, including Long Island and Long Island Sound"
None,"Cape May, New Jersey to Watch Hill, Rhode Island including Long Island and Long Island Sound"
"36.7N, 74.9W","37.4N, 74.8W"
"35.5N, 74.9W","35.5N, 74.9W"
N,N
N,N
8,10 mph
7,7 mph
Delaware,"Delaware and New Jersey coasts northward through New York, Connecticut and Rhode Island"
New England,Mid-Atlantic coastline from North Carolina through New Jersey and New York to southern New England
NYC JFK AIRPRT,NYC JFK AIRPRT
NYC JFK AIRPRT,NYC JFK AIRPRT
32,32%
31,31%
8,8%
3,8%
12,36
120,21
N/A,36
120,21
31,32%
31,24%
D,D.
B,B.
Delmarva Peninsula,"Delaware and New Jersey coasts northward through New York, Connecticut and Rhode Island"
Mid-Atlantic coast,Mid-Atlantic coastline from North Carolina through New Jersey and New York to southern New England
B,B.
B,B.
B,B.
B,D.
Boston,"Delaware and New Jersey coasts northward through New York, Connecticut and Rhode Island"
Boston,Mid-Atlantic coastline from North Carolina through New Jersey and New York to southern New England
104,18
12,20
12,24
24,24
C,D.
C,D.
D,B.
D,B.
D,C.
D,B.
No,Yes
No,Yes
C,B.
C,B.
36,18
36,20
A,B.
B,A.
B,B.
B,B.
B,C.
B,C.
Isolated tornadoes are possible over portions of New Jersey and southern New England.,Isolated tornadoes cannot be ruled out Friday afternoon and evening
Flash flooding may occur where the heaviest rain accumulates.,"Rough seas, dangerous rip currents, and localized coastal flooding may disrupt vessel movements and terminal operations."
"{
  ""galeforceprobability"": {
    ""12hours"": ""1"",
    ""24hours"": ""1"",
    ""48hours"": ""1"",
    ""72hours"": ""1"",
    ""96hours"": ""1""
  }
}","{'in 12h': '0%', 'in 24h': '19%', 'in 48h': '32%', 'in 72h': '32%', 'in 96h': '32%'}"
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": ""X(14)"",
    ""24_hours"": ""17(21)"",
    ""48_hours"": ""X(24)"",
    ""72_hours"": ""X(24)"",
    ""96_hours"": ""X(24)""
  }
}
```","{'in 12h': '6%', 'in 24h': '24%', 'in 48h': '1%', 'in 72h': '0%', 'in 96h': '0%'}"
10-07-2020,None
09-07-2020,None
10-07-2020,None
09-07-2020,None
10-07-2020,None
09-07-2020,None
5,0
5,0
5,None
5,None
34,None
3 to 5 inches,None
B,A.
A. None,A.
