response,ground_truth
No,No
No,No
A,A.
A,A.
A,A.
A,A.
Florida to Louisiana,N/A (only Nicaragua–Honduras coast under warning at this time)
110W to 80W,"Sandy Bay Sirpi, Nicaragua northward to the Honduras border and Honduras coast east of Punta Castilla"
Havana to Key West,N/A
12.2 N to 18.5 N,Same as watch area (Central America) – no U.S. coastline under warning at this advisory
"12.5N, 82.5W","12.6N, 82.6W"
"12.2N, 81.9W","12.2N, 81.9W"
NW,NW
NW,NW
7,7 mph
7,7 mph
Florida,"Central America (Nicaragua, Honduras), Yucatan Peninsula, and U.S. central Gulf Coast from southeast Louisiana eastward to the Florida Panhandle"
Florida,"Central America (NIC, HON), Yucatán Peninsula, and northern Gulf Coast from southeast Louisiana eastward to Florida Panhandle and inland Southeast U.S."
LAKE CHARLES,LAKE CHARLES LA
ALEXANDRIA LA,LAKE CHARLES LA
4,4%
2,3%
0,<3%
0,<1%
4,96
2,120
1,
2,N/A
4,4%
2,3%
B,B.
B,C.
Nicaragua,"Central America (Nicaragua, Honduras), Yucatan Peninsula, and U.S. central Gulf Coast from southeast Louisiana eastward to the Florida Panhandle"
Nicaragua,"Central America (NIC, HON), Yucatán Peninsula, and northern Gulf Coast from southeast Louisiana eastward to Florida Panhandle and inland Southeast U.S."
A,A.
A,A.
B,B.
A,A.
Florida,"Central America (Nicaragua, Honduras), Yucatan Peninsula, and U.S. central Gulf Coast from southeast Louisiana eastward to the Florida Panhandle"
Florida,"Central America (NIC, HON), Yucatán Peninsula, and northern Gulf Coast from southeast Louisiana eastward to Florida Panhandle and inland Southeast U.S."
120,66
120,93
12,72
12,≥120
D,D.
D,D.
D,A.
D,A.
C,D.
C,D.
No,No
No,No
B,D.
C. 24-48 hours,D.
24,66
24,93
B,B.
B,B.
B,A.
B,B.
B,B.
B,B.
Swells generated by the cyclone are likely to cause life-threatening surf and rip current conditions.,None anticipated beyond brief heavy showers that could temporarily reduce visibility and create slick surfaces on terminal areas.
"No additional hazards are directly associated with the storm at Lake Charles Harbor District, LA, based on the given information.",None of significance for port operations at this time.
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": 0,
    ""24_hours"": 0,
    ""48_hours"": 0,
    ""72_hours"": 0,
    ""96_hours"": 0
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '4%'}"
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": 0,
    ""24_hours"": 0,
    ""48_hours"": 0,
    ""72_hours"": 0,
    ""96_hours"": 0
  }
}
```","{'in 12h': '<1%', 'in 24h': '<1%', 'in 48h': '<1%', 'in 72h': '<1%', 'in 96h': '2%'}"
05-10-2017,None
05-10-2017,None
05-10-2017,None
05-10-2017,None
04-10-2017,None
05-10-2017,None
3,0
2,0
3,None
0,None
4,None
2,None
B,A.
B,A.
