response,ground_truth
No,No
No,No
No,No
No,Yes
No,Yes
B,A.
B,A.
A,A.
A,A.
A,A.
A,A.
B,A.
A,B.
A,A.
A,A.
Mississippi to Louisiana,Storm Surge Watch west of Shell Beach LA to the Mouth of the Mississippi River and east of Dauphin Island AL to Navarre FL; Hurricane Watch none; Tropical Storm Watch none.
Florida coast,Storm Surge Watch west of Shell Beach LA to the Mouth of the Mississippi River and east of Dauphin Island AL to Navarre FL
Louisiana coast to Florida coast,Hurricane Watch from the mouth of the Pearl River to the Alabama–Florida border; Storm Surge Watch west of Shell Beach LA to the mouth of the Mississippi River and east of the Mississippi-Alabama border to Navarre FL
20N to 35N,"Tropical-storm watch from the Alabama–Florida border westward to east of Morgan City, LA including Lakes Pontchartrain & Maurepas; Storm-surge watch MS/AL border to the mouth of the Mississippi River"
20N to 35N,"Alabama–Florida border westward to east of Morgan City, Louisiana (incl. Lake Pontchartrain/Maurepas)"
Mississippi to Louisiana,Hurricane Warning Mouth of the Pearl River to the Alabama-Florida border; Tropical Storm Warning west of the Mouth of the Pearl River to Grand Isle LA and Alabama-Florida border to the Okaloosa-Walton County line; Storm Surge Warning Shell Beach LA to Dauphin Island AL.
Panama City to Apalachicola,Hurricane Warning Mouth of the Pearl River to the Alabama-Florida Border; Tropical Storm Warning west of Mouth of Pearl River to east of Morgan City LA and Alabama-Florida Border to Okaloosa-Walton County Line
Tampa to New Orleans,"Tropical Storm Warning Golden Beach FL to Bonita Beach FL, including Florida Bay; additional TS warning from the Okaloosa-Walton County line westward to east of Morgan City LA"
Louisiana to Florida,"No warnings issued yet (watches only, west of Florida Keys)"
Grand Bahama to Abaco,None
"28.1N, 86.2W","28.9N, 87.3W"
"26.7N, 83.4W","27.3N, 85.0W"
"25.1N, 80.7W","25.8N, 81.9W"
"23.0N, 77.8W","24.0N, 79.4W"
"22.7N, 77.3W","22.7N, 77.3W"
WNW,NW
WNW,WNW
WNW,WNW
WNW,WNW
WNW,WNW
15,15 mph
17,17 mph
17,16 mph
15,15 mph
15,15 mph
Mississippi,"Louisiana, Mississippi, Alabama and western Florida Panhandle coasts within and east of the forecast landfall zone."
Florida,"southeastern Louisiana, Mississippi, Alabama, and the western Florida Panhandle"
Louisiana,"South-central and southwest Florida coast (including Florida Keys) Monday, then the central Gulf Coast from Louisiana to the western Florida Panhandle late Tuesday through Wednesday"
Louisiana,"South Florida including the Keys, then the central Gulf Coast (MS-AL-eastern LA)"
Louisiana,"Florida Keys, southern Florida peninsula, and central Gulf Coast"
MOBILE AL,PANAMA CITY FL
PENSACOLA FL,APALACHICOLA FL
MIAMI,MIAMI FL
Fort Lauderdale,FT LAUDERDALE FL
HOMESTEAD,MIAMI FL
88,<1%
98,4%
0,4%
0,3%
0,3%
20,0%
63,0%
0,0%
3,0%
