response,ground_truth
No,No
No,No
No,No
No,No
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
Florida to North Carolina,None in effect north of Florida
Florida to Louisiana,No watches posted north of the Carolinas; current watches confined to parts of the Gulf Coast.
Florida to Louisiana,None
Florida to Louisiana,"Mississippi/Alabama border eastward to Yankeetown, FL"
Florida to Georgia,Tropical-storm warnings Navarre FL to Yankeetown FL; Storm-surge warnings Indian Pass FL to Clearwater Beach FL
Key West to Florida Keys,"Tropical Storm Warning from the Mississippi/Alabama border to Yankeetown, FL and from Grand Isle, LA to the Mouth of the Pearl River; Storm Surge Warning Indian Pass, FL to Clearwater Beach, FL."
Florida to Louisiana,Tropical-storm warnings from Grand Isle LA to the Mouth of the Pearl River and from the Mississippi/Alabama border eastward to Yankeetown FL; storm-surge warning Indian Pass FL to Clearwater Beach FL
Florida to Louisiana,"Grand Isle, LA to the mouth of Pearl River and eastward to the Mississippi/Alabama border, and west Florida coast to the Ochlockonee River"
"27.6N, 87.6W","28.8N, 86.3W"
"25.1N, 91.2W","26.3N, 89.5W"
"23.3N, 94.6W","24.1N, 93.2W"
"22.4N, 95.7W","22.6N, 95.5W"
NE,NE
NE,NE
NE,NE
N,N
22,20 mph
21,22 mph
9,12 mph
8,7 mph
Florida,"Florida Panhandle, northern & central Florida, Georgia and the Carolinas, then offshore of the Mid-Atlantic (including waters east of New Jersey)"
Florida,"Northern Gulf Coast, then inland across GA/SC/NC before emerging into the Atlantic south of the Mid-Atlantic states."
Florida,"Northern Gulf Coast, Florida Panhandle, then the Atlantic coasts of GA, SC, NC, and the mid-Atlantic states"
Florida,"Northern Gulf Coast, north-central Florida, Georgia and the Carolinas; Mid-Atlantic states may see peripheral effects late this weekend"
"The closest weather forecast location to Philadelphia Regional Port, PA in the table is:

TALLAHASSEE FL",NORFOLK VA
COCOA BEACH FL,CAPE HENLOPEN DE
"Philadelphia Regional Port, PA",CAPE HENLOPEN DE
"Philadelphia Regional Port, PA",DOVER DE
0,<5 %
0,3%
0,5%
0,3%
0,<1 %
0,0%
0,<1%
0,0%
12,48–60
0,48
0,72
0,120
12,N/A
0,N/A
0,N/A
0,N/A
0,≈4 % (value at Norfolk – Philadelphia would be lower)
0,3%
0,5%
0,3%
C,D.
C,B.
B,D.
B,D.
Florida Panhandle,"Florida Panhandle, northern & central Florida, Georgia and the Carolinas, then offshore of the Mid-Atlantic (including waters east of New Jersey)"
Mississippi/Alabama border to Yankeetown Florida,"Northern Gulf Coast, then inland across GA/SC/NC before emerging into the Atlantic south of the Mid-Atlantic states."
Mississippi/Alabama border to Yankeetown Florida,"Northern Gulf Coast, Florida Panhandle, then the Atlantic coasts of GA, SC, NC, and the mid-Atlantic states"
