response,ground_truth
No,Yes
No,Yes
No,Yes
No,Yes
No,Yes
No,No
No,No
No,No
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
Florida to South Carolina,"Altamaha Sound, GA to Flagler/Volusia County Line, FL (including the St. Johns River)"
Florida to South Carolina,Hurricane Watch from Englewood to the Anclote River FL (Tampa Bay area); no watches along the Georgia coast at this time
Florida to Cuba,Tropical Storm Watch – lower Florida Keys from Seven Mile Bridge southward to Key West including Dry Tortugas; Little Cayman and Cayman Brac
Cuba to Florida,None in effect for U.S. coastline at this time
Jamaica to Florida,Tropical Storm Watch for Little Cayman and Cayman Brac
Jamaica to Florida,Hurricane Watch for the Cayman Islands; Tropical-Storm Watch for Jamaica
Florida to the Caribbean Sea,Hurricane Watch – Cayman Islands; Tropical Storm Watch – Jamaica
Florida to Cuba,None in effect as of Advisory #1
Cuba to Florida,None
Florida to Cuba,Hurricane Warning for Grand Cayman and parts of western Cuba; Tropical Storm Warning for lower Florida Keys; none for Georgia coast
Florida to Cuba,"Hurricane Warning – Grand Cayman and Cuban provinces of Isla de Juventud, Pinar del Río, Artemisa; Tropical Storm Warning – Cuban provinces of La Habana, Mayabeque, Matanzas"
Cuba,None in effect for U.S. coastline at this time
Jamaica to Florida,Hurricane Warning for Grand Cayman
Jamaica to Florida,None issued for the U.S. coast at this advisory
Jamaica to Florida,None (as of advisory #3)
Jamaica to Florida,None in effect as of Advisory #1
"19.7N, 83.0W","20.3N, 83.2W"
"18.2N, 82.0W","18.2N, 82.0W"
"16.2N, 80.3W","16.2N, 80.3W"
"14.9N, 78.8W","14.9N, 78.8W"
"14.3N, 77.0W","14.3N, 77.0W"
"14.7N, 73.5W","14.7N, 73.5W"
"14.7N, 71.3W","14.7N, 71.3W"
"13.9N, 68.6W","13.9N, 68.6W"
NNW,NNW
NW,NW
WNW,WNW
WNW,WNW
S,W
W,W
WNW,WNW
WNW,WNW
13,13 mph
14,14 mph
12,12 mph
12,12 mph
16,16 mph
14,14 mph
15,15 mph
13,13 mph
Florida,Coastal Georgia and South Carolina from the Altamaha River mouth northward through Savannah and the SC Low-country
Florida,Entire southeastern U.S. coastline from the Florida peninsula northward to the Georgia and South Carolina coasts lies within the day-4/5 cone of uncertainty
Florida,"Western Cuba, Cayman Islands, Florida Keys and peninsula, eastern Gulf coast, and later Georgia–South Carolina coast"
Florida,"Western Cuba Monday night/Tuesday, Florida Keys and Florida peninsula mid-week, then portions of the southeast U.S. coast (including Georgia and South Carolina) late week"
Florida,"Florida Keys and peninsula first, then Atlantic coast from NE Florida through Georgia and South Carolina late week"
Florida,Highest impact during the 5-day period expected along western Cuba and the Florida peninsula/Gulf coast; no direct coastal impacts indicated for Georgia coast in current cone.
Florida,"Central & western Caribbean, Jamaica, Cayman Islands, western Cuba, Florida peninsula (later period)"
Florida,"Jamaica, Cayman Islands, western Cuba, and the Florida Peninsula/Gulf Coast"
COLUMBUS GA,SAVANNAH GA
COLUMBUS GA,SAVANNAH GA
COLUMBUS GA,SAVANNAH GA
COP SAN ANTONIO,SAVANNAH GA
COP SAN ANTONIO,SAVANNAH GA
CP SAN ANTONIO,SAVANNAH GA
COLUMBUS GA,SAVANNAH GA
CP SAN ANTONIO,SAVANNAH GA
0,33%
0,42%
0,27%
0,17%
0,15%
0,18%
0,8%
0,4%
0,10%
0,14%
0,8%
0,3%
0,0%
0,6%
0,0%
0,0%
34,96
0,120
0,120
0,120
0,120
0,120
0,120
0,120
34,120
0,120
0,120
0,120
0,N/A
0,120
0,
0,0
0,15%
0,42%
0,27%
0,17%
0,15%
0,18%
0,8%
0,4%
C,C.
A,B.
B,A.
B,C.
B,B.
B,B.
D,C.
D,D.
"Englewood to the Anclote River, including Tampa Bay",Coastal Georgia and South Carolina from the Altamaha River mouth northward through Savannah and the SC Low-country
"Englewood to the Anclote River, including Tampa Bay",Entire southeastern U.S. coastline from the Florida peninsula northward to the Georgia and South Carolina coasts lies within the day-4/5 cone of uncertainty
western Cuba,"Western Cuba, Cayman Islands, Florida Keys and peninsula, eastern Gulf coast, and later Georgia–South Carolina coast"
western Cuba,"Western Cuba Monday night/Tuesday, Florida Keys and Florida peninsula mid-week, then portions of the southeast U.S. coast (including Georgia and South Carolina) late week"
Grand Cayman,"Florida Keys and peninsula first, then Atlantic coast from NE Florida through Georgia and South Carolina late week"
Cayman Islands,Highest impact during the 5-day period expected along western Cuba and the Florida peninsula/Gulf coast; no direct coastal impacts indicated for Georgia coast in current cone.
Cayman Islands,"Central & western Caribbean, Jamaica, Cayman Islands, western Cuba, Florida peninsula (later period)"
Jamaica,"Jamaica, Cayman Islands, western Cuba, and the Florida Peninsula/Gulf Coast"
E,D.
C,C.
B,B.
B,B.
B,B.
B,B.
A,A.
A,A.
A,A.
B,B.
B,B.
A,A.
B,C.
C,C.
B,B.
B,B.
Florida,Coastal Georgia and South Carolina from the Altamaha River mouth northward through Savannah and the SC Low-country
Florida,Entire southeastern U.S. coastline from the Florida peninsula northward to the Georgia and South Carolina coasts lies within the day-4/5 cone of uncertainty
Florida,"Western Cuba, Cayman Islands, Florida Keys and peninsula, eastern Gulf coast, and later Georgia–South Carolina coast"
Florida,"Western Cuba Monday night/Tuesday, Florida Keys and Florida peninsula mid-week, then portions of the southeast U.S. coast (including Georgia and South Carolina) late week"
Florida,"Florida Keys and peninsula first, then Atlantic coast from NE Florida through Georgia and South Carolina late week"
Florida,Highest impact during the 5-day period expected along western Cuba and the Florida peninsula/Gulf coast; no direct coastal impacts indicated for Georgia coast in current cone.
Florida,"Central & western Caribbean, Jamaica, Cayman Islands, western Cuba, Florida peninsula (later period)"
Florida,"Jamaica, Cayman Islands, western Cuba, and the Florida Peninsula/Gulf Coast"
120,48
120,66
120,36
120,36
120,72
120,60
120,60
120,96
120,72
None,96
None,120
None,120
None,132
None,N/A
None,
None,>120
D,D.
D,D.
D,D.
C,D.
D,D.
D,D.
D,D.
D,D.
