response,ground_truth
No,Yes
No,Yes
No,Yes
No,Yes
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
Cuba to Florida,Tropical Storm Watch for Cuban provinces of Matanzas and the Isle of Youth (no watch along Florida First Coast).
Florida to Louisiana,"East coast of Florida south of the Volusia/Brevard County Line to Card Sound Bridge; west coast south of Middle of Longboat Key to Card Sound Bridge; Florida Keys, Florida Bay, Lake Okeechobee and parts of western Cuba"
Cuba to Florida,West coast FL south of Middle of Longboat Key; east coast FL south of the Volusia/Brevard County line; Florida Keys; Cuban western provinces; north-western Bahamas.
Cuba to Florida,"Tropical-storm watch in effect for the west coast of Florida south of the Middle of Longboat Key and for the east coast south of the Volusia/Brevard County line, including Lake Okeechobee and the Florida Keys."
Cuba,"Tropical Storm Warning for Florida Keys, Florida Bay, west coast of Florida south of the Middle of Longboat Key, and east coast of Florida south of the Volusia/Brevard County Line to Card Sound Bridge (i.e., central and south Florida coast)."
Cuba to Florida,Same as watch area above (Tropical Storm Warning in effect there)
Cuba to Florida,None issued yet.
Cuba to Florida,None at this time.
"23.3N, 85.0W","23.3N, 85.0W"
"22.4N, 86.8W","22.4N, 86.8W"
"21.5N, 87.5W","21.5N, 87.5W"
"21.4N, 87.5W","21.4N, 87.5W"
NE,NE
NE,NE
N,N
N,N
7,7 mph
6,6 mph
5,5 mph
5,5 mph
Florida,"Entire Florida Peninsula, especially south and central sections, then the Atlantic waters north of the Bahamas up through offshore of the Carolinas and toward Bermuda."
Florida,"Southern and central Florida peninsula, Keys, northwestern Bahamas, and adjacent Atlantic waters; lesser effects possible along northeast Florida and Georgia coasts"
Florida,"Southern and central Florida peninsula, Florida Keys, and later the Atlantic waters offshore of northeast Florida, Georgia and the Carolinas."
Florida,"Southern and central Florida Peninsula, Florida Keys, and eventually Atlantic waters off the southeast U.S. coast."
Daytona Beach,DAYTONA BEACH FL
DAYTONA BEACH,DAYTONA BEACH FL
DAYTONA BEACH,MAYPORT NS FL
DAYTONA BEACH,MAYPORT NS FL
0,3%
0,3%
0,3%
0,3%
0,0%
0,0%
0,0%
0,0%
N/A,24
N/A,96
18,72
18,72
N/A,N/A
N/A,N/A
N/A,0
N/A,N/A
N/A,3%
N/A,3%
N/A,3%
N/A,3%
D,D.
B,B.
B,A.
C,D.
Florida Peninsula,"Entire Florida Peninsula, especially south and central sections, then the Atlantic waters north of the Bahamas up through offshore of the Carolinas and toward Bermuda."
Florida Peninsula,"Southern and central Florida peninsula, Keys, northwestern Bahamas, and adjacent Atlantic waters; lesser effects possible along northeast Florida and Georgia coasts"
Florida Peninsula,"Southern and central Florida peninsula, Florida Keys, and later the Atlantic waters offshore of northeast Florida, Georgia and the Carolinas."
Florida Peninsula,"Southern and central Florida Peninsula, Florida Keys, and eventually Atlantic waters off the southeast U.S. coast."
B,B.
B,B.
A,B.
A,B.
B,C.
B,C.
A,D.
A,A.
Florida,"Entire Florida Peninsula, especially south and central sections, then the Atlantic waters north of the Bahamas up through offshore of the Carolinas and toward Bermuda."
Florida,"Southern and central Florida peninsula, Keys, northwestern Bahamas, and adjacent Atlantic waters; lesser effects possible along northeast Florida and Georgia coasts"
Florida,"Southern and central Florida peninsula, Florida Keys, and later the Atlantic waters offshore of northeast Florida, Georgia and the Carolinas."
Florida,"Southern and central Florida Peninsula, Florida Keys, and eventually Atlantic waters off the southeast U.S. coast."
120,18
120,30
120,42
120,48
120,36
120,48
120,72
120,60
D,D.
D,D.
D,D.
D,D.
D,B.
D,B.
D,B.
D,B.
B,B.
D,D.
D,D.
D,D.
No,No
No,No
No,No
No,No
D,B.
B,C.
D,D.
D,D.
36,18
48,30
48,42
84,48
B,B.
B,B.
B,B.
B,B.
B,B.
B,B.
B,B.
B,B.
B,B.
B,B.
B,B.
B,A.
Tornadoes are possible over the southern Florida Peninsula and the Florida Keys tonight and Saturday.,Brief coastal squalls and hazardous seas (6–9 ft offshore) could disrupt vessel movements; small craft conditions likely.
Isolated tornadoes are possible over South Florida beginning this evening and continuing through Saturday.,Low tornado risk remains south of the port; minor coastal squalls could temporarily disrupt vessel scheduling.
Flash flooding and mudslides are possible in South Florida and the Keys.,Elevated seas and hazardous marine conditions in the approaches and St. Johns River entrance Sunday–early Monday; rip currents along area beaches.
Flooding may occur in urban corridors due to heavy rainfall.,Hazardous seas and rip currents that could disrupt vessel movements and small-craft operations.
"{
  ""gale_probability"": {
    ""in 12h"": ""2"",
    ""in 24h"": ""7"",
    ""in 48h"": ""14"",
    ""in 72h"": ""24"",
    ""in 96h"": ""45""
  }
}","{'in 12h': '2%', 'in 24h': '3%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
"{
  ""gale_probability"": {
   ""in 12h"": ""2"",
   ""in 24h"": ""6"",
   ""in 48h"": ""12"",
   ""in 72h"": ""18"",
   ""in 96h"": ""24""
 }
}","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '2%', 'in 72h': '3%', 'in 96h': '3%'}"
"{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""1"",
    ""in 48h"": ""1"",
    ""in 72h"": ""1"",
    ""in 96h"": ""1""
  }
}","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '3%', 'in 96h': '0%'}"
"{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""1"",
    ""in 48h"": ""1"",
    ""in 72h"": ""1"",
    ""in 96h"": ""1""
  }
}","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '3%', 'in 96h': '3%'}"
04-06-2022,None
03-06-2022,None
03-06-2022,None
03-06-2022,None
04-06-2022,None
03-03-2022,None
03-06-2022,None
03-06-2022,None
03-06-2022,None
03-06-2022,None
03-06-2022,None
03-06-2022,None
5,0
5,0
2,0
2,0
5,None
5,None
5,None
5,None
0,None
0,None
0,None
0,None
A. None,A.
A. None,A.
A. None,A.
A. None,A.
