response,ground_truth
No,No
No,No
No,No
No,No
No,No
No,No
No,No
No,No
No,No
No,No
A,A.
B,A.
A,A.
A,A.
B,A.
B,A.
B,A.
B,A.
B,A.
A,A.
A,A.
B,A.
A,A.
A,A.
C,A.
C,A.
B,A.
C,A.
C,A.
C,A.
Haiti to Florida,Hurricane Watch from north of Surf City NC to Cape Lookout NC
Florida to North Carolina,North of Surf City NC to Cape Lookout NC (Hurricane Watch)
Florida to North Carolina,"Tropical Storm Watch from Englewood to Anclote River, FL"
Florida to North Carolina,"Hurricane Watch north of Edisto Beach, SC to South Santee River, SC; Tropical Storm Watch north of Chokoloskee to Anclote River, FL"
Florida to North Carolina,North of Fernandina Beach FL to Edisto Beach SC (hurricane watch); Chokoloskee to Suwannee River FL (tropical-storm watch)
Florida to North Carolina,N/A – no watches posted for Puerto Rico
Florida to North Carolina,Hurricane Watch north of Sebastian Inlet to the Flagler/Volusia county line (Florida Atlantic coast)
Florida to North Carolina,"Hurricane Watch from Deerfield Beach, FL to the Volusia/Brevard county line; Tropical Storm Watch Seven Mile Bridge to south of Deerfield Beach FL, including Lake Okeechobee; Hurricane Watch Camaguey Province, Cuba"
Jamaica to Dominican Republic,Tropical Storm Watch for Dominican Republic from Puerto Plata westward to the Haiti border
Jamaica to Florida,Tropical Storm Watch for Dominican Republic from Puerto Plata westward to the Haiti border
Haiti to Florida,Hurricane Warning from north of Fernandina Beach FL to Surf City NC; Tropical-storm warnings extend north of Surf City to Duck NC
Miami to Jacksonville,Cocoa Beach FL to Surf City NC (Hurricane Warning); Sebastian Inlet FL to Cocoa Beach FL and north of Surf City NC to Duck NC including the Pamlico and Albemarle Sounds (Tropical Storm Warning)
Cuba to Bahamas,"Hurricane Warning Boca Raton, FL to South Santee River, SC and north-western Bahamas; Tropical Storm Warning Ocean Reef to south of Boca Raton, FL and portions of FL Big Bend and NC coast"
Cape Fear to Cape Canaveral,"Hurricane Warning north of Golden Beach, FL to Edisto Beach, SC including Lake Okeechobee and the central & north-western Bahamas; Tropical Storm Warning Chokoloskee to Golden Beach, FL including Florida Keys, Florida Bay, and Anclote River to Suwannee River, FL"
Florida to Bahamas,"Deerfield Beach FL northward to Fernandina Beach FL (hurricane warning); Chokoloskee to Golden Beach FL, Keys east of Seven-Mile Bridge, and Florida Bay (tropical-storm warning)"
Florida to Bahamas,N/A – no warnings posted for Puerto Rico
Florida to Bahamas,"Hurricane Warning from Golden Beach FL northward to Sebastian Inlet FL, Lake Okeechobee, Haiti, eastern Cuba, and all of the Bahamas; Tropical Storm Warning Turks & Caicos and parts of south-central Florida"
Haiti to Dominican Republic,"Hurricane Warning Haiti, eastern Cuba, southeastern/central/north-western Bahamas; Tropical Storm Warning Dominican Republic (Barahona–Haitian border) and Turks & Caicos"
