response,ground_truth
No,Yes
No,No
No,Yes
No,Yes
No,Yes
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
GA to NC,Edisto Beach SC to south of South Santee River SC
GA to NC,Edisto Beach SC to south of South Santee River SC
NC to FL,Edisto Beach SC to south of South Santee River SC
Florida to North Carolina,Edisto Beach SC to Cape Lookout NC
Florida to North Carolina,"Edisto Beach, SC to Cape Lookout, NC under Tropical Storm Watch"
South Carolina to Florida,South Santee River SC to Cape Lookout NC
NC to DE,South Santee River SC to Cape Lookout NC
NC to FL,South Santee River SC to Cape Lookout NC
Florida to North Carolina,
Florida to North Carolina,None in effect
"32.7N, 78.1W","32.9N, 78.3W"
"32.0N, 77.5W","32.4N, 77.6W"
"31.6N, 77.3W","31.7N, 77.4W"
"31.5N, 77.7W","31.6N, 77.8W"
"31.5N, 77.6W","31.5N, 77.6W"
NW,NW
NNW,NNW
SW,Stationary
NNW,NNW
N,N (expected to turn NW)
3,3 mph
3,3 mph
Stationary,0 mph
2,1 mph
2,2 mph
Delaware,"South Carolina and North Carolina coasts first, then Virginia, Maryland/Delaware, New Jersey and southern New England coasts"
Delaware,South Carolina through eastern North Carolina with later impacts spreading into the Mid-Atlantic coast
Georgia,Entire coastline from South Carolina north-eastward to southern New England
Delaware,"Southeast U.S. coast from Georgia through North Carolina with potential impacts extending northward to the Mid-Atlantic and New England, including New Jersey and Long Island"
Delaware,"Coast from Georgia through the Carolinas, then northward into the Mid-Atlantic and New England during the 5-day period"
NEW YORK CITY,NEW YORK CITY
NEWARK NJ,NEW YORK CITY
NEW YORK CITY,NEW YORK CITY
NEW YORK CITY,NEW YORK CITY
NEW YORK CITY,NEW YORK CITY
8,8%
4,4%
6,7%
5,5%
5,5%
8,<1%
4,0%
6,0%
5,0%
5,0%
8,72
4,72
6,96
4,120
120,120
120,N/A
4,N/A
120,N/A
120,N/A
120,N/A
8,8%
4,4%
6,5%
5,5%
5,5%
B,C.
A,C.
A,D.
B,A.
B,A.
South Carolina,"South Carolina and North Carolina coasts first, then Virginia, Maryland/Delaware, New Jersey and southern New England coasts"
South Carolina,South Carolina through eastern North Carolina with later impacts spreading into the Mid-Atlantic coast
South Carolina,Entire coastline from South Carolina north-eastward to southern New England
South Carolina,"Southeast U.S. coast from Georgia through North Carolina with potential impacts extending northward to the Mid-Atlantic and New England, including New Jersey and Long Island"
South Carolina,"Coast from Georgia through the Carolinas, then northward into the Mid-Atlantic and New England during the 5-day period"
B,B.
B,B.
B,B.
B,B.
B,B.
B,A.
A,B.
A,D.
B,A.
A,D.
