response,ground_truth
No,Yes
No,Yes
No,Yes
No,Yes
No,Yes
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
GA to NC,Edisto Beach SC to south of South Santee River SC (Tropical Storm Watch)
GA to NC,Edisto Beach SC to south of South Santee River SC
NC to FL,Edisto Beach SC to south of South Santee River SC
Florida to North Carolina,Tropical Storm Watch in effect Edisto Beach SC to Cape Lookout NC
Florida to North Carolina,"Edisto Beach, SC to Cape Lookout, NC under Tropical Storm Watch"
Florida to North Carolina,South Santee River SC to Cape Lookout NC (Tropical Storm Warning)
GA to NC,South Santee River SC to Cape Lookout NC
NC to FL,South Santee River SC to Cape Lookout NC
Florida to North Carolina,None
Florida to North Carolina,None
"32.7N, 78.1W","32.9N, 78.3W"
"32.0N, 77.5W","32.4N, 77.6W"
"31.6N, 77.3W","31.7N, 77.4W"
"31.5N, 77.7W","31.6N, 77.8W"
"31.5N, 77.6W","31.5N, 77.6W"
NW,NW
NNW,NNW
SW,Stationary (expected to turn NNW tonight)
NNW,NNW
N,N (350°)
3,3 mph
3,3 mph
Stationary,0 mph (stationary)
2,1 mph
2,2 mph
Delaware,"Coasts of South Carolina, North Carolina, Virginia and the Mid-Atlantic states up through southern New England"
Delaware,"South Carolina, North Carolina, southeast Virginia and the Mid-Atlantic coast including Maryland"
Georgia,"Coastline from South Carolina through North Carolina, with later impacts spreading northward along the Mid-Atlantic and New England coasts"
North Carolina,"Coast from South Carolina through North Carolina this weekend, then the Mid-Atlantic to New England coasts early next week"
Northeast,"Coastline from South Carolina northward to New Jersey, including Chesapeake Bay and Delmarva Peninsula"
DOVER DE,BALTIMORE MD
BALTIMORE MD,BALTIMORE MD
DOVER DE,BALTIMORE MD
DOVER DE,BALTIMORE MD
DOVER DE,BALTIMORE MD
6,6%
6,6%
7,8%
3,6%
3,6%
6,0%
6,0%
7,<1%
6,0%
6,0%
48,72
48,60
48,84
36,96
36,120
48,
6,N/A
48,N/A
36,NA
36,
6,6%
6,5%
2,5%
3,3%
3,6%
B,D.
B,B.
A,B.
C,B.
D,C.
South Carolina,"Coasts of South Carolina, North Carolina, Virginia and the Mid-Atlantic states up through southern New England"
South Carolina,"South Carolina, North Carolina, southeast Virginia and the Mid-Atlantic coast including Maryland"
South Carolina,"Coastline from South Carolina through North Carolina, with later impacts spreading northward along the Mid-Atlantic and New England coasts"
South Carolina,"Coast from South Carolina through North Carolina this weekend, then the Mid-Atlantic to New England coasts early next week"
South Carolina,"Coastline from South Carolina northward to New Jersey, including Chesapeake Bay and Delmarva Peninsula"
B,B.
B,B.
B,B.
B,B.
B,B.
B,A.
A,C.
A,D.
B,B.
B,C.
Virginia,"Coasts of South Carolina, North Carolina, Virginia and the Mid-Atlantic states up through southern New England"
New Jersey,"South Carolina, North Carolina, southeast Virginia and the Mid-Atlantic coast including Maryland"
New York,"Coastline from South Carolina through North Carolina, with later impacts spreading northward along the Mid-Atlantic and New England coasts"
Virginia,"Coast from South Carolina through North Carolina this weekend, then the Mid-Atlantic to New England coasts early next week"
Virginia,"Coastline from South Carolina northward to New Jersey, including Chesapeake Bay and Delmarva Peninsula"
120,15
120,24
120,40
120,42
120,36
12,60
12,90
48,72
None,92
48,90
D,D.
D,D.
D,D.
D,D.
D,D.
D,B.
D,B.
D,B.
D,B.
D,C.
D,D.
D,D.
D,D.
D,D.
D,D.
No,No
No,No
No,No
No,No
No,No
C,C.
C,C.
D,D.
D,D.
D,D.
24,15
12,24
36,40
48,42
48,36
D,B.
D,B.
D,B.
D,B.
D,B.
B,B.
B,B.
B,A.
B,B.
B,A.
B,B.
B,A.
B,A.
B,B.
B,A.
Swells generated by Ana will likely cause life-threatening surf and rip currents along the coast.,Elevated rip-current risk along Maryland and Delaware beaches; lowered ceilings and visibility may disrupt flight operations at nearby airports.
Swells generated by Ana will likely cause life-threatening surf and rip currents along the coast.,Elevated waves and rip-current risk along the Chesapeake Bay and Atlantic beaches could affect vessel traffic and pilot operations.
Swells generated by Ana will likely cause life-threatening surf and rip currents along the coast.,Increased rip-current risk at nearby Atlantic beaches; slight coastal flooding at high tide.
Swells generated by Ana are likely to cause life-threatening surf and rip currents.,Enhanced rip currents and minor coastal/Chesapeake Bay flooding possible during high tide cycles
Swells generated by Ana are likely to cause life-threatening surf and rip currents.,Dangerous rip currents along nearby Atlantic beaches; reduced visibility in heavy rain could disrupt vessel movements
"{
  ""gale_probability"": {
    ""in 12h"": ""10"",
    ""in 24h"": ""10"",
    ""in 48h"": ""10"",
    ""in 72h"": ""10"",
    ""in 96h"": ""10""
  }
}","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '2%', 'in 72h': '6%', 'in 96h': '6%'}"
"{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""1"",
    ""in 48h"": ""3"",
    ""in 72h"": ""4"",
    ""in 96h"": ""13""
  }
}","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '1%', 'in 72h': '5%', 'in 96h': '0%'}"
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": ""Present"",
    ""24_hours"": ""Present"",
    ""48_hours"": ""Present"",
    ""72_hours"": ""Present"",
    ""96_hours"": ""Present""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '2%', 'in 96h': '7%'}"
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": ""X( 1)"",
    ""24_hours"": ""X( 1)"",
    ""48_hours"": ""X( 1)"",
    ""72_hours"": ""X( 1)"",
    ""96_hours"": ""X( 1)""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '3%'}"
