response,ground_truth
No,No
No,No
No,No
No,No
No,No
No,No
No,No
No,No
No,No
No,No
B,A.
B,A.
B,A.
B,A.
B,A.
B,A.
B,A.
B,A.
B,A.
B,A.
B,A.
A,A.
A,A.
A,A.
B,A.
B,A.
A,A.
B,A.
A,A.
B,A.
Florida coast,Storm Surge Warning: Indian Pass FL to Yankeetown FL
Florida coast,Coast of the Florida Panhandle from the Alabama/Florida border to Navarre
Louisiana coast to Florida coast,"Alabama/Florida border eastward to Ochlockonee River, FL (northern Gulf Coast)"
85W to 70W,
Florida to Louisiana,Tropical Storm Warning in effect for the Florida Keys west of the Seven Mile Bridge to the Dry Tortugas
Florida coast,Southwest coast of Florida from Englewood south and east to Ocean Reef
85W to 75W,Cuban provinces of Ciego de Avila east to Granma and the southwest coast of Florida from Englewood south and east to Ocean Reef
80W to 75W,"Tropical Storm Watch in effect for the Florida Keys from Ocean Reef to Dry Tortugas and the southwest Florida coast from Bonita Beach south and east to Ocean Reef, including Florida Bay; portions of central Cuba"
Dominican Republic to Puerto Rico,"Haiti (northern border to Gonaives), southeastern Bahamas, and the Cuban provinces from Ciego de Avila eastward to Guantanamo"
Jamaica to Florida,"Tropical Storm Watch for Haiti (northern coast to Gonaives), Turks & Caicos, southeastern Bahamas, and the Cuban provinces of Ciego de Avila eastward to Guantanamo."
Florida Keys to Florida Coast,Tropical Storm Warning: Navarre FL to Wakulla/Jefferson County line FL
Miami to Jacksonville,"Coast of the Florida Panhandle from Navarre to the Wakulla/Jefferson County line; storm-surge warning from Indian Pass to Yankeetown, FL"
Louisiana to Florida,None issued for this advisory
Louisiana to Florida,
Florida to Louisiana,Same as watch area (Florida Keys west of Seven Mile Bridge to Dry Tortugas)
Florida Keys to Florida Coast,"Florida Keys west of Ocean Reef to the Dry Tortugas, including Florida Bay"
Cuba to Florida,"Florida Keys west of Ocean Reef to the Dry Tortugas, including Florida Bay"
Grand Bahama to Abaco,None at this advisory
Dominican Republic to Puerto Rico,None
Puerto Rico to Florida,Tropical Storm Warning for the Dominican Republic south coast from Punta Palenque eastward and north coast from the DR/Haiti border eastward.
"27.3N, 85.9W","27.9N, 86.0W"
"26.1N, 84.9W","26.8N, 85.3W"
"23.8N, 84.3W","24.4N, 84.6W"
"23.3N, 83.2W","24.0N, 84.6W"
"22.7N, 80.6W","23.3N, 81.7W"
"22.3N, 78.4W","22.3N, 79.6W"
"21.5N, 75.6W","22.0N, 76.7W"
"20.9N, 74.4W","21.3N, 75.3W"
"19.5N, 72.2W","20.2N, 73.5W"
"18.2N, 69.7W","18.9N, 71.0W"
NNW,N
NNW,NNW
WNW,NNW
WNW,WNW
W,WNW
WNW,W
WNW,WNW
WNW,WNW
WNW,WNW
WNW,WNW
9,9 mph
12,10 mph
9,8 mph
12,13 mph
